LESTE,NORTE,TOPO,FA
581006,7303434,902.855346679688,50.1489092711906
581006,7304332,917.897583007813,50.8733657666739
581006,7305230,921.828979492188,51.6121716826231
581006,7306128,922.086303710938,52.3659140407844
581006,7307026,953.949340820313,53.3097613730098
581006,7307924,985.028137207031,54.4298433593031
581006,7308822,965.30419921875,55.3304343527327
581006,7309720,938.298156738281,56.0499006650592
581006,7310618,928.090637207031,56.3699607679287
581006,7311516,938.566162109375,56.397020176602
581006,7312414,980.547180175781,56.1505784331409
581006,7313312,1028.3876953125,55.7261598370043
581006,7314210,1048.80871582031,54.8872792596917
581006,7315108,1010.83093261719,53.8099012616321
581006,7316006,957.083068847656,52.2737375740203
581006,7316904,927.882385253906,50.5051019430448
581006,7317802,903.135986328125,48.5353808919635
581006,7318700,876.050842285156,46.4764322268159
581006,7319598,860.186157226563,44.4085218298171
581006,7320496,854.200927734375,42.3371539745424
581006,7321394,849.395568847656,40.3312049308684
581006,7322292,852.842224121094,38.3469974506937
581006,7323190,847.752075195313,36.4926341891779
581006,7324088,832.028137207031,34.6749982923686
581006,7324986,839.021667480469,33.0121098397917
581006,7325884,868.089416503906,31.3858833161515
581006,7326782,868.944580078125,29.8668578572041
581006,7327680,853.650024414063,28.3686453709232
581006,7328578,847.911010742188,26.8263694550367
581006,7329476,835.973876953125,25.2772971232727
581006,7330374,824.805419921875,23.5550580630092
581006,7331272,817.280090332031,21.8125731414533
581006,7332170,799.532531738281,20.0650377655589
581006,7333068,776.509643554688,18.3170886175017
581006,7333966,758.572021484375,16.5749917148511
581006,7334864,759.046142578125,14.8331819550825
581006,7335762,778.499328613281,12.5736278450285
581006,7336660,784.85791015625,10.3056328064658
581006,7337558,777.057006835938,8.12210958944928
581006,7338456,782.947204589844,5.95799828812177
581006,7339354,787.176574707031,4.25869452356925
581006,7340252,769.833862304688,2.59452811099933
581006,7341150,734.915954589844,1.40414921870968
581006,7342048,706.233276367188,0.2646410568593
581006,7342946,679.891723632813,-0.40662515435696
581006,7343844,651.607543945313,-0.964734869374278
581006,7344742,638.577209472656,-0.744645522813051
581904,7191184,853.3779296875,17.0520658188794
581904,7192082,857.523803710938,17.2277634771147
581904,7192980,877.504760742188,17.3738864482802
581904,7193878,880.799072265625,17.4832797726751
581904,7194776,858.35400390625,17.5742468528708
581904,7195674,844.426635742188,17.8239173824943
581904,7196572,863.11474609375,18.1432750036935
581904,7197470,889.828369140625,18.6171746888928
581904,7198368,895.782836914063,19.1500381154338
581904,7199266,886.9189453125,19.5836666200253
581904,7200164,882.212219238281,19.9847061413732
581904,7201062,881.150207519531,20.2951953564879
581904,7201960,869.25390625,20.58040271972
581904,7202858,847.82470703125,20.8737390122473
581904,7203756,830.532958984375,21.1689735437583
581904,7204654,827.368713378906,21.3880840524412
581904,7205552,837.731262207031,21.5926562862073
581904,7206450,835.74560546875,21.7478000104993
581904,7207348,817.947998046875,21.8954660884861
581904,7208246,814.620544433594,21.8486769032554
581904,7209144,817.245300292969,21.7796918319005
581904,7210042,826.460754394531,21.8040054849641
581904,7210940,839.660278320313,21.8357202387628
581904,7211838,851.647521972656,22.0664198244923
581904,7212736,853.442260742188,22.3063960923631
581904,7213634,834.739074707031,22.7001762335782
581904,7214532,810.969482421875,23.1012833741629
581904,7215430,789.378051757813,23.8635234813038
581904,7216328,801.526000976563,24.6313957977733
581904,7217226,820.214660644531,25.5267339043095
581904,7218124,829.132446289063,26.4509485997353
581904,7219022,827.567504882813,27.7514613441278
581904,7219920,818.246765136719,29.0593423737633
581904,7220818,820.014465332031,30.4333742309135
581904,7221716,823.994812011719,31.7766213479463
581904,7222614,828.095520019531,32.9123368548771
581904,7223512,836.064270019531,34.0726109539274
581904,7224410,862.828063964844,35.3636336138385
581904,7225308,910.9892578125,36.6294584062243
581904,7226206,940.452697753906,37.7857924647205
581904,7227104,933.146850585938,38.8345577063995
581904,7228002,907.216125488281,39.4929701282882
581904,7228900,884.487548828125,40.0537223956919
581904,7229798,880.186767578125,40.3135038233648
581904,7230696,892.360107421875,40.5084199299493
581904,7231594,906.247741699219,40.5314165676328
581904,7232492,909.859741210938,40.557373944474
581904,7233390,901.950805664063,40.590145375406
581904,7234288,890.716552734375,40.6183697546879
581904,7235186,879.016662597656,40.6374389964192
581904,7236084,865.855285644531,40.7165870389908
581904,7236982,858.587768554688,40.9021709818166
581904,7237880,852.45166015625,41.219315597562
581904,7238778,840.584411621094,41.7424466383358
581904,7239676,850.542846679688,42.3813088746123
581904,7240574,880.105285644531,43.1808404833685
581904,7241472,876.509704589844,44.1528215573472
581904,7242370,862.991088867188,45.3375761008544
581904,7243268,876.129699707031,46.7257802128758
581904,7244166,895.376281738281,48.3373985706956
581904,7245064,929.097045898438,50.0975479908861
581904,7245962,962.535522460938,52.0029568641442
581904,7246860,929.852478027344,53.92052303929
581904,7247758,934.048034667969,55.848676198163
581904,7248656,1001.97418212891,57.5981311341121
581904,7249554,1004.97698974609,59.209147921077
581904,7250452,1013.27062988281,60.6893272660426
581904,7251350,1046.64709472656,62.0794943858732
581904,7252248,1064.40454101563,63.9439575548181
581904,7253146,1066.75903320313,66.0974183164132
581904,7254044,1064.65026855469,68.0317327205663
581904,7254942,1081.49755859375,69.848218432533
581904,7255840,1113.64489746094,71.3178088920116
581904,7256738,1111.41430664063,72.6236192978564
581904,7257636,1109.09240722656,73.7881751656033
581904,7258534,1143.38623046875,74.8945412708003
581904,7259432,1166.75183105469,75.7293921603881
581904,7260330,1165.7861328125,76.4674491060428
581904,7261228,1157.25866699219,76.9989880875483
581904,7262126,1165.13830566406,77.4674910625548
581904,7263024,1178.48718261719,77.8506534351764
581904,7263922,1174.45153808594,78.2118232716092
581904,7264820,1177.39904785156,78.1242974392084
581904,7265718,1195.5546875,77.9409690180567
581904,7266616,1206.92150878906,77.607115380677
581904,7267514,1208.11669921875,77.2473226720935
581904,7268412,1168.537109375,76.9171367869915
581904,7269310,1085.58081054688,76.5909134312949
581904,7270208,1035.44995117188,76.2673513778457
581904,7271106,1014.42608642578,75.9440495984549
581904,7272004,1005.80780029297,75.743990653386
581904,7272902,1062.27819824219,75.5518169133567
581904,7273800,1089.11938476563,75.7986726449091
581904,7274698,1043.53234863281,76.0596580606044
581904,7275596,1054.61938476563,76.8023068269742
581904,7276494,1139.71740722656,77.5502632368614
581904,7277392,1143.39892578125,78.4523532652424
581904,7278290,1122.83825683594,79.3632594144289
581904,7279188,1181.056640625,80.4236869724781
581904,7280086,1181.56091308594,81.4946843649275
581904,7280984,1144.41442871094,82.6800028610194
581904,7281882,1163.58044433594,83.8391412197465
581904,7282780,1210.72521972656,84.7939718398237
581904,7283678,1189.57446289063,85.6683500841319
581904,7284576,1155.92810058594,86.0587570054543
581904,7285474,1166.00634765625,86.3084306979378
581904,7286372,1174.63708496094,85.8781984017451
581904,7287270,1147.14245605469,85.2834339644847
581904,7288168,1101.609375,84.0323690978543
581904,7289066,1076.06823730469,82.6123089360566
581904,7289964,1059.63916015625,80.6245558409786
581904,7290862,1043.54260253906,78.4327911354159
581904,7291760,1045.47021484375,75.6553724101
581904,7292658,1036.75183105469,72.7725182994129
581904,7293556,1007.66064453125,69.6281190467197
581904,7294454,992.062805175781,66.4852452900533
581904,7295352,970.938049316406,63.3456696128243
581904,7296250,930.044799804688,60.3604308621039
581904,7297148,895.101623535156,57.6679344106965
581904,7298046,898.770812988281,55.2770461962052
581904,7298944,925.941101074219,53.3906336636987
581904,7299842,928.734008789063,51.9322777794152
581904,7300740,907.538330078125,51.1077295289647
581904,7301638,892.945373535156,50.6243055605868
581904,7302536,890.900634765625,50.5892666021499
581904,7303434,901.4169921875,50.868325478308
581904,7304332,921.509033203125,51.5145905185821
581904,7305230,939.255737304688,52.2035374281337
581904,7306128,955.390686035156,52.9369122834331
581904,7307026,980.703918457031,53.8473107671989
581904,7307924,983.86083984375,54.9218169923757
581904,7308822,966.796264648438,55.7632017752481
581904,7309720,962.687133789063,56.4122139858124
581904,7310618,966.741516113281,56.6749756505788
581904,7311516,994.467407226563,56.6543874941034
581904,7312414,1025.70947265625,56.3554640475226
581904,7313312,1041.15783691406,55.8754180040718
581904,7314210,1021.81018066406,54.9810290208667
581904,7315108,976.424255371094,53.8482111179433
581904,7316006,951.865966796875,52.2474637665639
581904,7316904,936.476989746094,50.4096112248597
581904,7317802,917.647094726563,48.335784211298
581904,7318700,886.247619628906,46.1572482681018
581904,7319598,858.701293945313,43.9600860959967
581904,7320496,852.706176757813,41.7557378787879
581904,7321394,862.2119140625,39.6181497584848
581904,7322292,854.764343261719,37.5027489700909
581904,7323190,833.822875976563,35.5562744415321
581904,7324088,819.709106445313,33.6575819121838
581904,7324986,818.223815917969,32.0055113233803
581904,7325884,825.173522949219,30.4118690731081
581904,7326782,830.066284179688,28.9623254491843
581904,7327680,845.558898925781,27.5407584202697
581904,7328578,856.902648925781,26.0544524546536
581904,7329476,857.664611816406,24.5581610489293
581904,7330374,857.597595214844,22.9266969673663
581904,7331272,841.412841796875,21.2794291152449
581904,7332170,814.918151855469,19.6410606767463
581904,7333068,784.362915039063,18.0034213468337
581904,7333966,742.526306152344,16.3417657035354
581904,7334864,722.759033203125,14.6789316897204
581904,7335762,752.814697265625,12.559102987428
581904,7336660,786.346130371094,10.431870444465
581904,7337558,777.423706054688,8.38334244335126
581904,7338456,758.944641113281,6.35338090879069
581904,7339354,756.821472167969,4.76798310114092
581904,7340252,745.322448730469,3.21081702626861
581904,7341150,718.077880859375,2.03432399336206
581904,7342048,684.493591308594,0.913637903286901
581904,7342946,661.766479492188,0.306629355182418
581904,7343844,652.455688476563,-0.195549500894679
581904,7344742,645.295715332031,0.0232056653918746
582802,7191184,867.581848144531,17.8142628713202
582802,7192082,867.358093261719,18.023375058219
582802,7192980,887.281311035156,18.2216139712576
582802,7193878,896.324829101563,18.3758985400873
582802,7194776,880.061950683594,18.5081324345648
582802,7195674,868.009399414063,18.76283772183
582802,7196572,886.19189453125,19.0713205116976
582802,7197470,905.985656738281,19.5170777653121
582802,7198368,898.146240234375,20.0152105066332
582802,7199266,879.5234375,20.4212094531445
582802,7200164,867.222045898438,20.7969514433723
582802,7201062,856.461791992188,21.0713989102638
582802,7201960,845.893798828125,21.3175647153693
582802,7202858,841.548828125,21.5642616211627
582802,7203756,844.697570800781,21.8110825477212
582802,7204654,845.221496582031,21.9818454850191
582802,7205552,832.933288574219,22.1380827585856
582802,7206450,816.491394042969,22.2232087992005
582802,7207348,809.073303222656,22.2975769866254
582802,7208246,806.850524902344,22.1837810081008
582802,7209144,804.393493652344,22.0485072339591
582802,7210042,805.500122070313,22.032956472853
582802,7210940,809.786315917969,22.0269029699925
582802,7211838,827.459716796875,22.2219753308485
582802,7212736,838.920471191406,22.4264241888474
582802,7213634,825.731323242188,22.8335332356828
582802,7214532,803.556274414063,23.2482283011399
582802,7215430,788.18896484375,23.9860525960976
582802,7216328,800.825378417969,24.7310748420327
582802,7217226,822.746276855469,25.638998083772
582802,7218124,842.29150390625,26.5727258033537
582802,7219022,852.593994140625,27.8427181248207
582802,7219920,840.288879394531,29.1215642616574
582802,7220818,826.498962402344,30.4798979853686
582802,7221716,832.074035644531,31.8081710607094
582802,7222614,841.576477050781,32.9337939030706
582802,7223512,847.540222167969,34.0862200818538
582802,7224410,876.58544921875,35.3813457136998
582802,7225308,918.9765625,36.6514191070384
582802,7226206,935.17626953125,37.8126345592434
582802,7227104,929.581848144531,38.872469175522
582802,7228002,918.428100585938,39.5644063253457
582802,7228900,908.78759765625,40.164112009167
582802,7229798,908.870483398438,40.4795770841264
582802,7230696,911.111999511719,40.7381031342415
582802,7231594,906.25341796875,40.8457176225738
582802,7232492,898.364501953125,40.9557439099328
582802,7233390,888.786376953125,41.0713208818166
582802,7234288,878.349365234375,41.1997186316654
582802,7235186,869.727416992188,41.3539300284233
582802,7236084,864.480712890625,41.5759989929199
582802,7236982,865.411865234375,41.9182847595215
582802,7237880,860.850158691406,42.3934430555211
582802,7238778,852.915161132813,43.0766417689781
582802,7239676,872.204711914063,43.8882586488886
582802,7240574,890.445922851563,44.878158196056
582802,7241472,871.245239257813,46.0240064692094
582802,7242370,878.766662597656,47.3622690908428
582802,7243268,913.140869140625,48.8736079671109
582802,7244166,929.90380859375,50.5750072164589
582802,7245064,964.264465332031,52.3914485303516
582802,7245962,995.70068359375,54.3203979426095
582802,7246860,948.464599609375,56.2292648574054
582802,7247758,940.465148925781,58.1206432639947
582802,7248656,1015.57501220703,59.8217065001522
582802,7249554,1040.24572753906,61.3753318967657
582802,7250452,1033.25866699219,62.788956891076
582802,7251350,1050.8525390625,64.1062658191401
582802,7252248,1089.15258789063,65.7942448485639
582802,7253146,1098.52014160156,67.7080802121495
582802,7254044,1093.03698730469,69.3970271125981
582802,7254942,1107.76257324219,70.9650579558119
582802,7255840,1130.05407714844,72.2286209422541
582802,7256738,1121.54772949219,73.3484351700892
582802,7257636,1112.81481933594,74.2958618888209
582802,7258534,1140.51489257813,75.1722736273872
582802,7259432,1172.30871582031,75.8049786003386
582802,7260330,1181.70190429688,76.3508032157596
582802,7261228,1171.96435546875,76.7014871307776
582802,7262126,1174.88134765625,76.9926077506143
582802,7263024,1194.12719726563,77.2191410232803
582802,7263922,1193.5673828125,77.4290299375717
582802,7264820,1183.28088378906,77.245432481209
582802,7265718,1172.884765625,76.9778203673282
582802,7266616,1151.02404785156,76.5970250016552
582802,7267514,1118.11108398438,76.196725472488
582802,7268412,1056.78662109375,75.8270436811717
582802,7269310,990.621765136719,75.4614597184061
582802,7270208,997.98486328125,75.1027646609664
582802,7271106,1053.966796875,74.7447433350989
582802,7272004,1071.93664550781,74.5966867881531
582802,7272902,1082.13195800781,74.4620640066833
582802,7273800,1110.3974609375,74.799247431351
582802,7274698,1101.32141113281,75.1516154235725
582802,7275596,1067.6923828125,76.0205598929597
582802,7276494,1093.65502929688,76.8959570174568
582802,7277392,1157.36694335938,77.9643472755562
582802,7278290,1199.52783203125,79.0431745453743
582802,7279188,1220.0439453125,80.2990135339425
582802,7280086,1205.53381347656,81.5674980356106
582802,7280984,1177.9931640625,82.972753744754
582802,7281882,1175.06262207031,84.3545385259423
582802,7282780,1218.7490234375,85.5531580262265
582802,7283678,1209.9990234375,86.6734492690954
582802,7284576,1197.49450683594,87.3225470884506
582802,7285474,1198.86157226563,87.8253313892889
582802,7286372,1179.615234375,87.6212503798892
582802,7287270,1147.904296875,87.2379991693011
582802,7288168,1114.55798339844,86.1400579339726
582802,7289066,1084.0693359375,84.8573389344296
582802,7289964,1064.50708007813,82.9539101638363
582802,7290862,1064.90893554688,80.8231369512813
582802,7291760,1063.65893554688,78.039728401026
582802,7292658,1046.20812988281,75.1309429224735
582802,7293556,1022.24548339844,71.9111449086104
582802,7294454,1000.46105957031,68.6806534014629
582802,7295352,959.094116210938,65.4270428630592
582802,7296250,927.383239746094,62.3160944735712
582802,7297148,916.845458984375,59.4757439665426
582802,7298046,912.98095703125,56.9211479574947
582802,7298944,928.295654296875,54.844510364712
582802,7299842,940.865661621094,53.1949248793435
582802,7300740,924.914245605469,52.1776596414167
582802,7301638,904.682922363281,51.5273929358876
582802,7302536,896.134155273438,51.3595212085099
582802,7303434,896.980773925781,51.5160319941461
582802,7304332,908.373596191406,52.0517725776055
582802,7305230,934.0634765625,52.6637746634906
582802,7306128,965.358703613281,53.355158040537
582802,7307026,973.38916015625,54.2188334948869
582802,7307924,954.369140625,55.2422303599557
582802,7308822,957.64697265625,56.0346588108903
582802,7309720,984.650634765625,56.6364913753646
582802,7310618,1002.22741699219,56.8843047670411
582802,7311516,1026.7392578125,56.8724129740397
582802,7312414,1045.84838867188,56.5371819120073
582802,7313312,1050.44714355469,55.9915425756422
582802,7314210,1024.45751953125,55.0424678565419
582802,7315108,983.775207519531,53.8612408470254
582802,7316006,970.357238769531,52.2163990752082
582802,7316904,958.147155761719,50.3366384137687
582802,7317802,930.367797851563,48.1984482889121
582802,7318700,899.647705078125,45.9455852831824
582802,7319598,884.552368164063,43.6496394848149
582802,7320496,884.391174316406,41.3370722386707
582802,7321394,884.702087402344,39.0943727390555
582802,7322292,867.867614746094,36.8748933807201
582802,7323190,845.064025878906,34.8624059041341
582802,7324088,838.736694335938,32.9084675598144
582802,7324986,829.525939941406,31.2607393667792
582802,7325884,809.286987304688,29.6855568294201
582802,7326782,817.600708007813,28.2904363042396
582802,7327680,852.365478515625,26.9302746271683
582802,7328578,871.506530761719,25.5177562699255
582802,7329476,875.129211425781,24.0971623321935
582802,7330374,871.399108886719,22.5741343719137
582802,7331272,846.514282226563,21.0391302945699
582802,7332170,806.049194335938,19.5035017426629
582802,7333068,762.365234375,17.9678220289844
582802,7333966,725.38818359375,16.3905815193478
582802,7334864,706.024597167969,14.8113018117786
582802,7335762,720.992980957031,12.8372560912741
582802,7336660,764.71484375,10.8567538268597
582802,7337558,775.678527832031,8.93883285687688
582802,7338456,746.718322753906,7.03678734342926
582802,7339354,731.46337890625,5.51487081701916
582802,7340252,719.511352539063,4.01716710221746
582802,7341150,696.761535644531,2.84594581490856
582802,7342048,668.145446777344,1.73060686401952
582802,7342946,663.534851074219,1.12963941881323
582802,7343844,677.258605957031,0.625496196302319
582802,7344742,662.553955078125,0.787231838643666
583700,7191184,879.697021484375,18.4278181543313
583700,7192082,880.253295898438,18.6725571239549
583700,7192980,897.335754394531,18.9322235537
583700,7193878,907.903259277344,19.146408854003
583700,7194776,902.548767089844,19.3377775341846
583700,7195674,901.425537109375,19.5938886648849
583700,7196572,913.990173339844,19.8784283716142
583700,7197470,922.625061035156,20.2759630179564
583700,7198368,914.27490234375,20.7166095797203
583700,7199266,890.924255371094,21.1122073741332
583700,7200164,869.0810546875,21.4930110467238
583700,7201062,860.791381835938,21.7674533613863
583700,7201960,858.688598632813,22.0121993424963
583700,7202858,862.901245117188,22.2033872038357
583700,7203756,867.987426757813,22.3820683613826
583700,7204654,851.782043457031,22.4899584909651
583700,7205552,829.478820800781,22.5843288486287
583700,7206450,825.542602539063,22.5786640569418
583700,7207348,829.825988769531,22.5578657426609
583700,7208246,828.661376953125,22.4478395851981
583700,7209144,823.177062988281,22.3276286118882
583700,7210042,811.017761230469,22.284653463756
583700,7210940,799.306091308594,22.2478051959865
583700,7211838,804.987854003906,22.3921586071111
583700,7212736,812.112731933594,22.5449596489532
583700,7213634,808.256713867188,22.9503476522752
583700,7214532,794.487121582031,23.363052760008
583700,7215430,786.570007324219,24.0206525806813
583700,7216328,800.013671875,24.6907967456488
583700,7217226,816.907531738281,25.6448392288513
583700,7218124,835.152404785156,26.616031599716
583700,7219022,860.352416992188,27.8107084441776
583700,7219920,867.110290527344,29.0223848634578
583700,7220818,854.322082519531,30.3866796877752
583700,7221716,862.341979980469,31.719386929783
583700,7222614,875.889099121094,32.8391502979442
583700,7223512,888.756164550781,33.9946360632304
583700,7224410,918.423400878906,35.3403058582795
583700,7225308,938.729919433594,36.6461114735299
583700,7226206,932.189086914063,37.7786977360832
583700,7227104,918.791137695313,38.8348592307232
583700,7228002,924.084228515625,39.6136854851005
583700,7228900,931.41552734375,40.2954321483834
583700,7229798,918.713745117188,40.6779971627478
583700,7230696,900.157165527344,41.0172969079869
583700,7231594,884.632690429688,41.2419261025364
583700,7232492,871.816772460938,41.4449338106957
583700,7233390,868.934387207031,41.598180303854
583700,7234288,871.385925292969,41.7931545869912
583700,7235186,871.845336914063,42.0721445546498
583700,7236084,872.207824707031,42.4229758609201
583700,7236982,867.212524414063,42.9010816374467
583700,7237880,861.744079589844,43.5022567122677
583700,7238778,878.186096191406,44.2961231455611
583700,7239676,906.966674804688,45.2539535160096
583700,7240574,907.000915527344,46.4394146715512
583700,7241472,883.4736328125,47.7483267304405
583700,7242370,897.865173339844,49.2095563218186
583700,7243268,939.994689941406,50.815403887415
583700,7244166,974.981994628906,52.5800609106809
583700,7245064,1007.97650146484,54.4049253952561
583700,7245962,1014.07873535156,56.2886711856051
583700,7246860,961.878112792969,58.1449147437846
583700,7247758,955.977111816406,59.9772084414497
583700,7248656,1031.68908691406,61.6212174849032
583700,7249554,1071.75073242188,63.1193617369518
583700,7250452,1065.37353515625,64.4708212342811
583700,7251350,1057.66223144531,65.721366031935
583700,7252248,1089.54467773438,67.2325673495743
583700,7253146,1118.36853027344,68.9025916363804
583700,7254044,1125.26135253906,70.3355424295487
583700,7254942,1135.58129882813,71.6410256251103
583700,7255840,1139.90954589844,72.7203523308993
583700,7256738,1131.19506835938,73.692903513648
583700,7257636,1127.68811035156,74.4105723283785
583700,7258534,1154.26696777344,75.0232424317556
583700,7259432,1185.39392089844,75.4953006617143
583700,7260330,1186.50109863281,75.9172313960133
583700,7261228,1169.01611328125,76.1194189325226
583700,7262126,1156.42004394531,76.2545336906367
583700,7263024,1149.56713867188,76.3468069153796
583700,7263922,1134.08715820313,76.4280397449681
583700,7264820,1142.17443847656,76.1887605744981
583700,7265718,1152.70385742188,75.8810477607725
583700,7266616,1106.38952636719,75.4993078707964
583700,7267514,1029.630859375,75.1048113567144
583700,7268412,970.782165527344,74.7004542721079
583700,7269310,975.506469726563,74.2947774646787
583700,7270208,1070.78967285156,73.9176220885671
583700,7271106,1144.18823242188,73.5432560944916
583700,7272004,1115.58129882813,73.4483235298158
583700,7272902,1097.70678710938,73.3712694073055
583700,7273800,1138.35412597656,73.7662612139168
583700,7274698,1144.65087890625,74.1764453033045
583700,7275596,1095.29077148438,75.1485194533687
583700,7276494,1090.11779785156,76.1281054571192
583700,7277392,1158.666015625,77.3355736615317
583700,7278290,1205.06469726563,78.5557517848298
583700,7279188,1220.80603027344,79.9914901324277
583700,7280086,1213.03564453125,81.4436226552771
583700,7280984,1191.25158691406,83.0730711262418
583700,7281882,1183.89575195313,84.679593825822
583700,7282780,1214.66735839844,86.1072056036188
583700,7283678,1244.43249511719,87.4575782824828
583700,7284576,1238.21325683594,88.3433095068285
583700,7285474,1209.94445800781,89.0810968820529
583700,7286372,1197.08178710938,89.1041425446393
583700,7287270,1170.40051269531,88.9352245139034
583700,7288168,1110.02160644531,88.000584639804
583700,7289066,1083.34313964844,86.8702961786627
583700,7289964,1088.17016601563,85.0827804251282
583700,7290862,1089.25439453125,83.0439804016267
583700,7291760,1078.21923828125,80.2838212238231
583700,7292658,1066.52819824219,77.3784712454921
583700,7293556,1050.1533203125,74.1129580410467
583700,7294454,992.19873046875,70.8230173856819
583700,7295352,943.010192871094,67.4802652695256
583700,7296250,946.556091308594,64.2733147025219
583700,7297148,947.947692871094,61.3239490093945
583700,7298046,928.457275390625,58.6326291437979
583700,7298944,929.085327148438,56.372921644488
583700,7299842,943.400024414063,54.515802557044
583700,7300740,935.998107910156,53.2547812286059
583700,7301638,917.899169921875,52.4022246043253
583700,7302536,911.859680175781,52.0865674623137
583700,7303434,909.016418457031,52.0990174750584
583700,7304332,906.186889648438,52.4950516977115
583700,7305230,915.158386230469,53.005662862141
583700,7306128,931.180847167969,53.635538206874
583700,7307026,936.757690429688,54.4405101210293
583700,7307924,944.588989257813,55.4078033184259
583700,7308822,970.087585449219,56.1605263871936
583700,7309720,995.301208496094,56.7361854880277
583700,7310618,1009.34454345703,57.0072734250374
583700,7311516,1022.74975585938,57.0549307785465
583700,7312414,1042.80871582031,56.6979899005256
583700,7313312,1052.23059082031,56.0777626733105
583700,7314210,1021.37237548828,55.0747447128464
583700,7315108,982.112609863281,53.8514541900916
583700,7316006,971.544067382813,52.1810104081296
583700,7316904,960.994079589844,50.2839889679788
583700,7317802,942.458190917969,48.1173053390413
583700,7318700,940.126037597656,45.8309645330861
583700,7319598,944.245666503906,43.4637339038112
583700,7320496,927.446472167969,41.0652957809718
583700,7321394,884.499816894531,38.7414272729283
583700,7322292,862.601013183594,36.4423415448763
583700,7323190,867.617248535156,34.387395959036
583700,7324088,862.078491210938,32.4015071562785
583700,7324986,839.562438964844,30.7522769747526
583700,7325884,811.926025390625,29.1828061359978
583700,7326782,817.388610839844,27.8285175619856
583700,7327680,844.509704589844,26.5160063957559
583700,7328578,857.172119140625,25.1933568383097
583700,7329476,858.900512695313,23.8691435187223
583700,7330374,857.302856445313,22.4704916092601
583700,7331272,837.669311523438,21.0631366805838
583700,7332170,792.401672363281,19.6244473295848
583700,7333068,742.9560546875,18.1831908210944
583700,7333966,717.639709472656,16.6939520350684
583700,7334864,710.998413085938,15.2023589784154
583700,7335762,709.654724121094,13.3795634569341
583700,7336660,722.704406738281,11.5511776480522
583700,7337558,742.643127441406,9.75990318650352
583700,7338456,753.702087402344,7.98014747457437
583700,7339354,752.174011230469,6.4762018229792
583700,7340252,727.61962890625,4.99505542911868
583700,7341150,692.4599609375,3.82133128471123
583700,7342048,663.435302734375,2.69917777537493
583700,7342946,672.870910644531,2.05170852067069
583700,7343844,704.14697265625,1.49334803763837
583700,7344742,691.923645019531,1.54780577382339
584598,7191184,900.567016601563,18.9917587873135
584598,7192082,902.300842285156,19.2703190914667
584598,7192980,909.957885742188,19.5878055481553
584598,7193878,911.599792480469,19.8558505903911
584598,7194776,900.717163085938,20.0990922474498
584598,7195674,900.724609375,20.3646066969751
584598,7196572,919.603881835938,20.6399011867822
584598,7197470,936.648742675781,21.0182987714675
584598,7198368,930.35888671875,21.4360341523523
584598,7199266,904.428100585938,21.8236423308546
584598,7200164,894.279541015625,22.2013566647875
584598,7201062,904.302429199219,22.4533294231718
584598,7201960,904.117004394531,22.6701948470726
584598,7202858,892.219909667969,22.7895259398815
584598,7203756,869.006103515625,22.8860811586717
584598,7204654,836.801696777344,22.9106320670418
584598,7205552,836.043273925781,22.9214314890716
584598,7206450,862.91015625,22.8537651566108
584598,7207348,868.112487792969,22.7742283638554
584598,7208246,855.674194335938,22.6586229469104
584598,7209144,846.636291503906,22.53890051579
584598,7210042,830.546081542969,22.432155780648
584598,7210940,814.357421875,22.3264405261965
584598,7211838,804.545715332031,22.4842676248745
584598,7212736,794.977111816406,22.6543810803418
584598,7213634,788.07958984375,23.0584364799493
584598,7214532,783.980224609375,23.4701294714608
584598,7215430,788.030700683594,24.172181569901
584598,7216328,805.333312988281,24.8862149802608
584598,7217226,825.474365234375,25.8714043972253
584598,7218124,843.331665039063,26.872736663738
584598,7219022,871.742126464844,28.0844304384259
584598,7219920,888.6376953125,29.3125973645314
584598,7220818,883.579711914063,30.6886565833643
584598,7221716,886.481872558594,32.0372788299529
584598,7222614,898.534240722656,33.200938039515
584598,7223512,919.782836914063,34.3993262770486
584598,7224410,940.305480957031,35.7826099029369
584598,7225308,949.445922851563,37.1175652168798
584598,7226206,941.814208984375,38.2425225086791
584598,7227104,917.804626464844,39.2990814629504
584598,7228002,918.369140625,40.1074320171196
584598,7228900,928.215148925781,40.829346410906
584598,7229798,906.854370117188,41.2848802740588
584598,7230696,877.043212890625,41.6983004997449
584598,7231594,860.9921875,42.0001024667794
584598,7232492,854.057067871094,42.2759743566896
584598,7233390,853.646850585938,42.4921689367473
584598,7234288,855.929809570313,42.7599725527071
584598,7235186,858.209716796875,43.1316869792082
584598,7236084,862.972839355469,43.5982915975718
584598,7236982,872.255065917969,44.2330041484327
584598,7237880,893.071166992188,44.9949007309181
584598,7238778,925.949157714844,45.9559311686327
584598,7239676,940.651184082031,47.0778145083945
584598,7240574,920.299255371094,48.4230095898283
584598,7241472,906.334289550781,49.8730544737981
584598,7242370,933.989379882813,51.45246627831
584598,7243268,977.921142578125,53.118704978872
584598,7244166,1009.94860839844,54.8802909718256
584598,7245064,1019.16369628906,56.6711239787819
584598,7245962,998.928588867188,58.490559792384
584598,7246860,968.173217773438,60.2540599028499
584598,7247758,994.521606445313,61.9688493385013
584598,7248656,1054.26916503906,63.5005915907184
584598,7249554,1090.63635253906,64.8905265387733
584598,7250452,1098.15173339844,66.1234167585964
584598,7251350,1070.28833007813,67.2482649285458
