X,Y,MAGNIV
677770.0,7184160.75,-52.3593711853027
677770.25,7184160.75,-55.810718536377
677770.5,7184160.75,-51.4802322387695
677770.75,7184160.75,-39.740234375
677771.0,7184160.75,-32.2356376647949
677771.25,7184160.75,-22.5193939208984
677771.5,7184160.75,-16.595344543457
677771.75,7184160.75,-12.1819829940796
677772.0,7184160.75,-8.31266403198242
677772.25,7184160.75,-4.45803308486938
677772.5,7184160.75,-0.593572437763214
677772.75,7184160.75,2.98372077941895
677773.0,7184160.75,5.67051219940186
677773.25,7184160.75,7.36197280883789
677773.5,7184160.75,8.39547061920166
677773.75,7184160.75,8.73022079467773
677774.0,7184160.75,8.61126232147217
677774.25,7184160.75,8.85994434356689
677774.5,7184160.75,10.4192447662354
677774.75,7184160.75,12.459077835083
677775.0,7184160.75,14.2573432922363
677775.25,7184160.75,16.1455192565918
677775.5,7184160.75,20.0758609771729
677775.75,7184160.75,27.3817844390869
677776.0,7184160.75,35.2065048217773
677776.25,7184160.75,37.9449653625488
677776.5,7184160.75,39.6152420043945
677776.75,7184160.75,41.9983215332031
677777.0,7184160.75,43.8927001953125
677777.25,7184160.75,44.4785652160645
677777.5,7184160.75,44.5517807006836
677777.75,7184160.75,44.5195350646973
677778.0,7184160.75,44.582691192627
677778.25,7184160.75,44.8027153015137
677778.5,7184160.75,44.981273651123
677778.75,7184160.75,45.0694046020508
677779.0,7184160.75,45.0441207885742
677779.25,7184160.75,44.7748794555664
677779.5,7184160.75,44.1055488586426
677779.75,7184160.75,43.6515655517578
677780.0,7184160.75,43.9166069030762
677780.25,7184160.75,44.3250160217285
677780.5,7184160.75,44.4639129638672
677780.75,7184160.75,44.6544723510742
677781.0,7184160.75,44.9305267333984
677781.25,7184160.75,45.2007675170898
677781.5,7184160.75,45.4066925048828
677781.75,7184160.75,45.5966873168945
677782.0,7184160.75,45.7468795776367
677782.25,7184160.75,45.7842788696289
677782.5,7184160.75,45.617546081543
677782.75,7184160.75,45.2829399108887
677783.0,7184160.75,45.188346862793
677783.25,7184160.75,45.2259178161621
677783.5,7184160.75,45.2658462524414
677783.75,7184160.75,45.2715339660645
677784.0,7184160.75,45.2308959960938
677784.25,7184160.75,45.1795997619629
677784.5,7184160.75,45.1700592041016
677784.75,7184160.75,45.2785148620605
677785.0,7184160.75,45.4496955871582
677785.25,7184160.75,45.6254081726074
677785.5,7184160.75,45.7400970458984
677785.75,7184160.75,45.7042846679688
677786.0,7184160.75,45.5971031188965
677786.25,7184160.75,45.4684410095215
677786.5,7184160.75,45.3274688720703
677769.25,7184161.0,-56.6395645141602
677769.5,7184161.0,-63.2798271179199
677769.75,7184161.0,-70.7444534301758
677770.0,7184161.0,-80.7417373657227
677770.25,7184161.0,-88.8304748535156
677770.5,7184161.0,-89.9278793334961
677770.75,7184161.0,-81.7185516357422
677771.0,7184161.0,-67.8482208251953
677771.25,7184161.0,-50.3264503479004
677771.5,7184161.0,-41.4444732666016
677771.75,7184161.0,-33.7407341003418
677772.0,7184161.0,-27.5012111663818
677772.25,7184161.0,-21.0454616546631
677772.5,7184161.0,-14.3061628341675
677772.75,7184161.0,-8.25457000732422
677773.0,7184161.0,-4.27591896057129
677773.25,7184161.0,-1.9681499004364
677773.5,7184161.0,-0.945708990097046
677773.75,7184161.0,-1.19224119186401
677774.0,7184161.0,-2.15006399154663
677774.25,7184161.0,-2.65885257720947
677774.5,7184161.0,-1.62590229511261
677774.75,7184161.0,0.259537041187286
677775.0,7184161.0,-0.333986937999725
677775.25,7184161.0,-0.925051152706146
677775.5,7184161.0,3.0945725440979
677775.75,7184161.0,12.23459815979
677776.0,7184161.0,20.8860855102539
677776.25,7184161.0,26.5104637145996
677776.5,7184161.0,30.8068466186523
677776.75,7184161.0,34.889778137207
677777.0,7184161.0,38.5151710510254
677777.25,7184161.0,40.0365982055664
677777.5,7184161.0,40.8978462219238
677777.75,7184161.0,41.4752159118652
677778.0,7184161.0,42.0655136108398
677778.25,7184161.0,42.9001655578613
677778.5,7184161.0,43.6448593139648
677778.75,7184161.0,44.2020416259766
677779.0,7184161.0,44.4365882873535
677779.25,7184161.0,44.2601623535156
677779.5,7184161.0,43.7282600402832
677779.75,7184161.0,43.2950019836426
677780.0,7184161.0,44.0949096679688
677780.25,7184161.0,45.0174102783203
677780.5,7184161.0,45.2880630493164
677780.75,7184161.0,45.5701217651367
677781.0,7184161.0,45.9162139892578
677781.25,7184161.0,46.1449127197266
677781.5,7184161.0,46.2465476989746
677781.75,7184161.0,46.3359794616699
677782.0,7184161.0,46.4239501953125
677782.25,7184161.0,46.3493919372559
677782.5,7184161.0,46.0587921142578
677782.75,7184161.0,45.6616096496582
677783.0,7184161.0,45.6686553955078
677783.25,7184161.0,45.744068145752
677783.5,7184161.0,45.7385864257813
677783.75,7184161.0,45.6912117004395
677784.0,7184161.0,45.628547668457
677784.25,7184161.0,45.5700416564941
677784.5,7184161.0,45.5396194458008
677784.75,7184161.0,45.590160369873
677785.0,7184161.0,45.7076416015625
677785.25,7184161.0,45.857852935791
677785.5,7184161.0,45.9815826416016
677785.75,7184161.0,45.8839530944824
677786.0,7184161.0,45.7369842529297
677786.25,7184161.0,45.599910736084
677786.5,7184161.0,45.4619903564453
677786.75,7184161.0,45.2882270812988
677787.0,7184161.0,45.1028861999512
677787.25,7184161.0,44.9455680847168
677787.5,7184161.0,44.8694267272949
677769.25,7184161.25,-65.4854431152344
677769.5,7184161.25,-78.0784301757813
677769.75,7184161.25,-91.8680877685547
677770.0,7184161.25,-108.028129577637
677770.25,7184161.25,-124.04273223877
677770.5,7184161.25,-134.403411865234
677770.75,7184161.25,-132.1484375
677771.0,7184161.25,-117.390739440918
677771.25,7184161.25,-97.3141250610352
677771.5,7184161.25,-79.2032165527344
677771.75,7184161.25,-62.9840240478516
677772.0,7184161.25,-51.5358619689941
677772.25,7184161.25,-40.103946685791
677772.5,7184161.25,-28.6642398834229
677772.75,7184161.25,-18.9261932373047
677773.0,7184161.25,-13.7151956558228
677773.25,7184161.25,-11.1699361801147
677773.5,7184161.25,-10.580623626709
677773.75,7184161.25,-11.8739967346191
677774.0,7184161.25,-14.279914855957
677774.25,7184161.25,-16.3259696960449
677774.5,7184161.25,-16.3145656585693
677774.75,7184161.25,-15.5085763931274
677775.0,7184161.25,-20.8660278320313
677775.25,7184161.25,-24.5099678039551
677775.5,7184161.25,-19.5459995269775
677775.75,7184161.25,-6.51572561264038
677776.0,7184161.25,3.62648868560791
677776.25,7184161.25,12.4691381454468
677776.5,7184161.25,18.8831481933594
677776.75,7184161.25,24.386604309082
677777.0,7184161.25,29.4565143585205
677777.25,7184161.25,33.0842590332031
677777.5,7184161.25,35.5684967041016
677777.75,7184161.25,37.3736228942871
677778.0,7184161.25,38.9079742431641
677778.25,7184161.25,40.7058219909668
677778.5,7184161.25,42.1909675598145
677778.75,7184161.25,43.2484474182129
677779.0,7184161.25,43.7943534851074
677779.25,7184161.25,43.8962898254395
677779.5,7184161.25,43.8097114562988
677779.75,7184161.25,43.9058876037598
677780.0,7184161.25,44.6079177856445
677780.25,7184161.25,45.4177551269531
677780.5,7184161.25,45.9325218200684
677780.75,7184161.25,46.4170379638672
677781.0,7184161.25,46.8626365661621
677781.25,7184161.25,46.9766044616699
677781.5,7184161.25,46.8952827453613
677781.75,7184161.25,46.8518142700195
677782.0,7184161.25,46.9626350402832
677782.25,7184161.25,46.8651924133301
677782.5,7184161.25,46.5911674499512
677782.75,7184161.25,46.3045616149902
677783.0,7184161.25,46.2589416503906
677783.25,7184161.25,46.3093299865723
677783.5,7184161.25,46.2213325500488
677783.75,7184161.25,46.1265411376953
677784.0,7184161.25,46.0491218566895
677784.25,7184161.25,45.9807548522949
677784.5,7184161.25,45.9005012512207
677784.75,7184161.25,45.872859954834
677785.0,7184161.25,45.9034957885742
677785.25,7184161.25,45.9743728637695
677785.5,7184161.25,46.0311813354492
677785.75,7184161.25,45.9558258056641
677786.0,7184161.25,45.8119812011719
677786.25,7184161.25,45.6929969787598
677786.5,7184161.25,45.5706405639648
677786.75,7184161.25,45.3702049255371
677787.0,7184161.25,45.1468734741211
677787.25,7184161.25,44.9538764953613
677787.5,7184161.25,44.8727416992188
677787.75,7184161.25,44.981315612793
677788.0,7184161.25,45.0455627441406
677769.0,7184161.5,-53.7233505249023
677769.25,7184161.5,-68.4591217041016
677769.5,7184161.5,-86.6018142700195
677769.75,7184161.5,-105.802993774414
677770.0,7184161.5,-129.401351928711
677770.25,7184161.5,-155.712814331055
677770.5,7184161.5,-177.614212036133
677770.75,7184161.5,-184.373809814453
677771.0,7184161.5,-172.752883911133
677771.25,7184161.5,-151.069213867188
677771.5,7184161.5,-124.314315795898
677771.75,7184161.5,-100.33081817627
677772.0,7184161.5,-79.6960983276367
677772.25,7184161.5,-60.5519561767578
677772.5,7184161.5,-42.9711875915527
677772.75,7184161.5,-28.5001335144043
677773.0,7184161.5,-22.1833248138428
677773.25,7184161.5,-19.377950668335
677773.5,7184161.5,-19.3194007873535
677773.75,7184161.5,-21.887975692749
677774.0,7184161.5,-26.4232425689697
677774.25,7184161.5,-31.2327365875244
677774.5,7184161.5,-35.2356033325195
677774.75,7184161.5,-40.3168487548828
677775.0,7184161.5,-50.0239868164063
677775.25,7184161.5,-57.0914306640625
677775.5,7184161.5,-51.946044921875
677775.75,7184161.5,-32.3476715087891
677776.0,7184161.5,-19.1795082092285
677776.25,7184161.5,-5.21337556838989
677776.5,7184161.5,3.59090900421143
677776.75,7184161.5,11.4563150405884
677777.0,7184161.5,18.7560501098633
677777.25,7184161.5,24.6244850158691
677777.5,7184161.5,29.135103225708
677777.75,7184161.5,32.8215179443359
677778.0,7184161.5,35.9270896911621
677778.25,7184161.5,38.6517601013184
677778.5,7184161.5,40.803653717041
677778.75,7184161.5,42.3238220214844
677779.0,7184161.5,43.2316284179688
677779.25,7184161.5,43.634147644043
677779.5,7184161.5,43.9663200378418
677779.75,7184161.5,44.5415725708008
677780.0,7184161.5,45.244197845459
677780.25,7184161.5,45.9385948181152
677780.5,7184161.5,46.5317726135254
677780.75,7184161.5,47.1362838745117
677781.0,7184161.5,47.654468536377
677781.25,7184161.5,47.5688133239746
677781.5,7184161.5,47.2497177124023
677781.75,7184161.5,47.0524635314941
677782.0,7184161.5,47.4117469787598
677782.25,7184161.5,47.3510932922363
677782.5,7184161.5,47.1180229187012
677782.75,7184161.5,46.8884315490723
677783.0,7184161.5,46.7793235778809
677783.25,7184161.5,46.7261543273926
677783.5,7184161.5,46.6227188110352
677783.75,7184161.5,46.5211601257324
677784.0,7184161.5,46.440486907959
677784.25,7184161.5,46.3638725280762
677784.5,7184161.5,46.2146072387695
677784.75,7184161.5,46.1062927246094
677785.0,7184161.5,46.0563430786133
677785.25,7184161.5,46.0586471557617
677785.5,7184161.5,46.0910263061523
677785.75,7184161.5,46.0437965393066
677786.0,7184161.5,45.9055786132813
677786.25,7184161.5,45.7628974914551
677786.5,7184161.5,45.6188468933105
677786.75,7184161.5,45.4233016967773
677787.0,7184161.5,45.1922721862793
677787.25,7184161.5,44.9818687438965
677787.5,7184161.5,44.879638671875
677787.75,7184161.5,45.1322593688965
677788.0,7184161.5,45.2857551574707
677788.25,7184161.5,45.0737609863281
677769.0,7184161.75,-46.927417755127
677769.25,7184161.75,-62.7222938537598
677769.5,7184161.75,-82.7287216186523
677769.75,7184161.75,-107.29061126709
677770.0,7184161.75,-137.627044677734
677770.25,7184161.75,-174.583572387695
677770.5,7184161.75,-210.838256835938
677770.75,7184161.75,-232.005615234375
677771.0,7184161.75,-231.612426757813
677771.25,7184161.75,-204.699752807617
677771.5,7184161.75,-166.903594970703
677771.75,7184161.75,-135.065704345703
677772.0,7184161.75,-105.71061706543
677772.25,7184161.75,-79.2672805786133
677772.5,7184161.75,-56.9607620239258
677772.75,7184161.75,-39.9533805847168
677773.0,7184161.75,-30.2699813842773
677773.25,7184161.75,-25.9435291290283
677773.5,7184161.75,-25.811502456665
677773.75,7184161.75,-29.5419101715088
677774.0,7184161.75,-36.0632476806641
677774.25,7184161.75,-44.3829803466797
677774.5,7184161.75,-53.6170387268066
677774.75,7184161.75,-65.4706649780273
677775.0,7184161.75,-82.278678894043
677775.25,7184161.75,-98.2694625854492
677775.5,7184161.75,-101.159042358398
677775.75,7184161.75,-81.8981399536133
677776.0,7184161.75,-56.222972869873
677776.25,7184161.75,-30.5002822875977
677776.5,7184161.75,-16.900505065918
677776.75,7184161.75,-4.22154903411865
677777.0,7184161.75,6.58611345291138
677777.25,7184161.75,15.3323793411255
677777.5,7184161.75,22.408634185791
677777.75,7184161.75,28.2987995147705
677778.0,7184161.75,33.0387496948242
677778.25,7184161.75,36.7536163330078
677778.5,7184161.75,39.540153503418
677778.75,7184161.75,41.5083808898926
677779.0,7184161.75,42.8152351379395
677779.25,7184161.75,43.4135093688965
677779.5,7184161.75,44.0249519348145
677779.75,7184161.75,45.1530265808105
677780.0,7184161.75,45.9414978027344
677780.25,7184161.75,46.5489082336426
677780.5,7184161.75,47.0834808349609
677780.75,7184161.75,47.6090431213379
677781.0,7184161.75,47.9767646789551
677781.25,7184161.75,47.8633499145508
677781.5,7184161.75,47.4168815612793
677781.75,7184161.75,47.026985168457
677782.0,7184161.75,47.9034690856934
677782.25,7184161.75,47.7821502685547
677782.5,7184161.75,47.573413848877
677782.75,7184161.75,47.3805160522461
677783.0,7184161.75,47.2327575683594
677783.25,7184161.75,47.1081504821777
677783.5,7184161.75,46.982551574707
677783.75,7184161.75,46.8652801513672
677784.0,7184161.75,46.7464141845703
677784.25,7184161.75,46.6033668518066
677784.5,7184161.75,46.4235687255859
677784.75,7184161.75,46.2742156982422
677785.0,7184161.75,46.1805191040039
677785.25,7184161.75,46.1504058837891
677785.5,7184161.75,46.2143440246582
677785.75,7184161.75,46.2077369689941
677786.0,7184161.75,46.0332412719727
677786.25,7184161.75,45.8413238525391
677786.5,7184161.75,45.6872024536133
677786.75,7184161.75,45.5198860168457
677787.0,7184161.75,45.331657409668
677787.25,7184161.75,45.1859436035156
677787.5,7184161.75,45.1821746826172
677787.75,7184161.75,45.411750793457
677788.0,7184161.75,45.5912017822266
677788.25,7184161.75,45.1110687255859
677788.5,7184161.75,44.8941459655762
677788.75,7184161.75,44.9219284057617
677789.0,7184161.75,45.1144142150879
677789.25,7184161.75,45.2878532409668
677769.0,7184162.0,-34.2057762145996
677769.25,7184162.0,-47.878059387207
677769.5,7184162.0,-66.8097305297852
677769.75,7184162.0,-90.8763732910156
677770.0,7184162.0,-123.714241027832
677770.25,7184162.0,-170.249359130859
677770.5,7184162.0,-220.109893798828
677770.75,7184162.0,-258.164154052734
677771.0,7184162.0,-273.205139160156
677771.25,7184162.0,-242.572418212891
677771.5,7184162.0,-200.008316040039
677771.75,7184162.0,-159.883636474609
677772.0,7184162.0,-123.229515075684
677772.25,7184162.0,-91.3278732299805
677772.5,7184162.0,-65.8367004394531
677772.75,7184162.0,-46.7500801086426
677773.0,7184162.0,-34.6644668579102
677773.25,7184162.0,-28.8250198364258
677773.5,7184162.0,-28.5377235412598
677773.75,7184162.0,-32.2744941711426
677774.0,7184162.0,-40.2397384643555
677774.25,7184162.0,-51.5794715881348
677774.5,7184162.0,-65.4825134277344
677774.75,7184162.0,-82.8872146606445
677775.0,7184162.0,-108.951812744141
677775.25,7184162.0,-139.28727722168
677775.5,7184162.0,-156.106872558594
677775.75,7184162.0,-136.063919067383
677776.0,7184162.0,-101.39917755127
677776.25,7184162.0,-70.0121383666992
677776.5,7184162.0,-45.3949394226074
677776.75,7184162.0,-23.7351131439209
677777.0,7184162.0,-7.3286714553833
677777.25,7184162.0,5.78725385665894
677777.5,7184162.0,16.2245388031006
677777.75,7184162.0,24.4548969268799
677778.0,7184162.0,30.6315498352051
677778.25,7184162.0,35.1826477050781
677778.5,7184162.0,38.4695243835449
677778.75,7184162.0,40.7736663818359
677779.0,7184162.0,42.3123321533203
677779.25,7184162.0,43.2184295654297
677779.5,7184162.0,43.9926872253418
677779.75,7184162.0,45.8514289855957
677780.0,7184162.0,46.6557693481445
677780.25,7184162.0,47.1741256713867
677780.5,7184162.0,47.6034278869629
677780.75,7184162.0,47.9952735900879
677781.0,7184162.0,48.2582664489746
677781.25,7184162.0,48.2092094421387
677781.5,7184162.0,47.9321250915527
677781.75,7184162.0,47.7471504211426
677782.0,7184162.0,48.0643081665039
677782.25,7184162.0,47.9746971130371
677782.5,7184162.0,47.925609588623
677782.75,7184162.0,47.8115196228027
677783.0,7184162.0,47.6510887145996
677783.25,7184162.0,47.4869194030762
677783.5,7184162.0,47.3341178894043
677783.75,7184162.0,47.185302734375
677784.0,7184162.0,47.010856628418
677784.25,7184162.0,46.7873573303223
677784.5,7184162.0,46.5583534240723
677784.75,7184162.0,46.383056640625
677785.0,7184162.0,46.2978706359863
677785.25,7184162.0,46.3113861083984
677785.5,7184162.0,46.3973655700684
677785.75,7184162.0,46.429256439209
677786.0,7184162.0,46.1711959838867
677786.25,7184162.0,45.9207916259766
677786.5,7184162.0,45.7968711853027
677786.75,7184162.0,45.692684173584
677787.0,7184162.0,45.5706100463867
677787.25,7184162.0,45.4555320739746
677787.5,7184162.0,45.4276008605957
677787.75,7184162.0,45.4754791259766
677788.0,7184162.0,45.3648948669434
677788.25,7184162.0,44.8536338806152
677788.5,7184162.0,44.8193969726563
677788.75,7184162.0,44.9820175170898
677789.0,7184162.0,45.2935218811035
677789.25,7184162.0,45.5223846435547
677789.5,7184162.0,45.2518157958984
677789.75,7184162.0,44.768310546875
677790.0,7184162.0,44.3550720214844
677790.25,7184162.0,44.2147674560547
677769.0,7184162.25,-15.3815765380859
677769.25,7184162.25,-23.6900062561035
677769.5,7184162.25,-35.8796920776367
677769.75,7184162.25,-52.8763694763184
677770.0,7184162.25,-83.7827072143555
677770.25,7184162.25,-135.293273925781
677770.5,7184162.25,-193.493423461914
677770.75,7184162.25,-241.478256225586
677771.0,7184162.25,-254.223068237305
677771.25,7184162.25,-236.674331665039
677771.5,7184162.25,-201.37336730957
677771.75,7184162.25,-162.883880615234
677772.0,7184162.25,-125.659278869629
677772.25,7184162.25,-92.4602432250977
677772.5,7184162.25,-66.6772613525391
677772.75,7184162.25,-47.0084190368652
677773.0,7184162.25,-33.6272010803223
677773.25,7184162.25,-26.7814254760742
677773.5,7184162.25,-25.0789451599121
677773.75,7184162.25,-28.0458354949951
677774.0,7184162.25,-36.359546661377
677774.25,7184162.25,-48.4706382751465
677774.5,7184162.25,-64.4506607055664
677774.75,7184162.25,-84.2333145141602
677775.0,7184162.25,-119.816017150879
677775.25,7184162.25,-166.066864013672
677775.5,7184162.25,-197.446365356445
677775.75,7184162.25,-179.055923461914
677776.0,7184162.25,-137.869918823242
677776.25,7184162.25,-104.636741638184
677776.5,7184162.25,-73.4802474975586
677776.75,7184162.25,-45.1030578613281
677777.0,7184162.25,-21.6882381439209
677777.25,7184162.25,-2.88418102264404
677777.5,7184162.25,11.4025087356567
677777.75,7184162.25,21.7578811645508
677778.0,7184162.25,28.9779720306396
677778.25,7184162.25,34.0770111083984
677778.5,7184162.25,37.6979904174805
677778.75,7184162.25,40.339485168457
677779.0,7184162.25,42.2414779663086
677779.25,7184162.25,43.6027946472168
677779.5,7184162.25,44.7731895446777
677779.75,7184162.25,46.249397277832
677780.0,7184162.25,47.1536483764648
677780.25,7184162.25,47.7035140991211
677780.5,7184162.25,48.0767478942871
677780.75,7184162.25,48.3479499816895
677781.0,7184162.25,48.5529975891113
677781.25,7184162.25,48.5694770812988
677781.5,7184162.25,48.4647102355957
677781.75,7184162.25,48.4217147827148
677782.0,7184162.25,48.4767913818359
677782.25,7184162.25,48.4419822692871
677782.5,7184162.25,48.4164581298828
677782.75,7184162.25,48.3012313842773
677783.0,7184162.25,48.1146430969238
677783.25,7184162.25,47.9049034118652
677783.5,7184162.25,47.7011604309082
677783.75,7184162.25,47.4982070922852
677784.0,7184162.25,47.2568740844727
677784.25,7184162.25,46.9265823364258
677784.5,7184162.25,46.6225700378418
677784.75,7184162.25,46.4268646240234
677785.0,7184162.25,46.3805999755859
677785.25,7184162.25,46.4443244934082
677785.5,7184162.25,46.5192756652832
677785.75,7184162.25,46.4767761230469
677786.0,7184162.25,46.2422485351563
677786.25,7184162.25,45.986701965332
677786.5,7184162.25,45.9562721252441
677786.75,7184162.25,45.9462432861328
677787.0,7184162.25,45.8951759338379
677787.25,7184162.25,45.7573928833008
677787.5,7184162.25,45.6524658203125
677787.75,7184162.25,45.5837631225586
677788.0,7184162.25,45.4031944274902
677788.25,7184162.25,45.0520706176758
677788.5,7184162.25,44.937068939209
677788.75,7184162.25,45.0519027709961
677789.0,7184162.25,45.3649520874023
677789.25,7184162.25,45.621280670166
677789.5,7184162.25,45.0201263427734
677789.75,7184162.25,44.2506141662598
677790.0,7184162.25,43.7044563293457
677790.25,7184162.25,43.8173332214355
677790.5,7184162.25,43.8793983459473
677768.75,7184162.5,8.01424884796143
677769.0,7184162.5,7.86304807662964
677769.25,7184162.5,8.61376857757568
677769.5,7184162.5,7.553466796875
677769.75,7184162.5,2.23069381713867
677770.0,7184162.5,-18.8166980743408
677770.25,7184162.5,-67.0739822387695
677770.5,7184162.5,-126.449996948242
677770.75,7184162.5,-185.157989501953
677771.0,7184162.5,-193.593048095703
677771.25,7184162.5,-190.670288085938
677771.5,7184162.5,-168.515151977539
677771.75,7184162.5,-141.346496582031
677772.0,7184162.5,-111.711029052734
677772.25,7184162.5,-82.15576171875
677772.5,7184162.5,-59.771556854248
677772.75,7184162.5,-41.239315032959
677773.0,7184162.5,-27.4996032714844
677773.25,7184162.5,-18.7737846374512
677773.5,7184162.5,-15.0641002655029
677773.75,7184162.5,-16.7863121032715
677774.0,7184162.5,-22.761173248291
677774.25,7184162.5,-30.3138446807861
677774.5,7184162.5,-40.4822807312012
677774.75,7184162.5,-61.0945205688477
677775.0,7184162.5,-103.70947265625
677775.25,7184162.5,-164.327865600586
677775.5,7184162.5,-216.030853271484
677775.75,7184162.5,-199.233322143555
677776.0,7184162.5,-162.494155883789
677776.25,7184162.5,-126.657028198242
677776.5,7184162.5,-92.1478042602539
677776.75,7184162.5,-60.0566673278809
677777.0,7184162.5,-32.0570220947266
677777.25,7184162.5,-8.79480743408203
677777.5,7184162.5,8.85986614227295
677777.75,7184162.5,20.4425659179688
677778.0,7184162.5,28.1829891204834
677778.25,7184162.5,33.493968963623
677778.5,7184162.5,37.2654495239258
677778.75,7184162.5,40.2663078308105
677779.0,7184162.5,42.5655975341797
677779.25,7184162.5,44.2674789428711
677779.5,7184162.5,45.57958984375
677779.75,7184162.5,46.8033866882324
677780.0,7184162.5,47.6710433959961
677780.25,7184162.5,48.2216186523438
677780.5,7184162.5,48.5398292541504
677780.75,7184162.5,48.7549247741699
677781.0,7184162.5,48.8963317871094
677781.25,7184162.5,48.9249000549316
677781.5,7184162.5,48.9198226928711
677781.75,7184162.5,49.0399971008301
677782.0,7184162.5,48.9987983703613
677782.25,7184162.5,49.0220146179199
677782.5,7184162.5,49.0319175720215
677782.75,7184162.5,48.9345169067383
677783.0,7184162.5,48.6959419250488
677783.25,7184162.5,48.3904495239258
677783.5,7184162.5,48.0870704650879
677783.75,7184162.5,47.7963790893555
677784.0,7184162.5,47.4795761108398
677784.25,7184162.5,47.0088539123535
677784.5,7184162.5,46.6176605224609
677784.75,7184162.5,46.4208335876465
677785.0,7184162.5,46.4529762268066
677785.25,7184162.5,46.6006889343262
677785.5,7184162.5,46.7063674926758
677785.75,7184162.5,46.6130828857422
677786.0,7184162.5,46.4109382629395
677786.25,7184162.5,46.2362098693848
677786.5,7184162.5,46.2104682922363
677786.75,7184162.5,46.2318725585938
677787.0,7184162.5,46.2352905273438
677787.25,7184162.5,46.0172309875488
677787.5,7184162.5,45.8221282958984
677787.75,7184162.5,45.701545715332
677788.0,7184162.5,45.5240783691406
677788.25,7184162.5,45.232738494873
677788.5,7184162.5,45.0141296386719
677788.75,7184162.5,44.9562339782715
677789.0,7184162.5,45.0335083007813
677789.25,7184162.5,44.983757019043
677789.5,7184162.5,44.3706550598145
677789.75,7184162.5,43.5101203918457
677790.0,7184162.5,42.8510589599609
677790.25,7184162.5,43.4503974914551
677790.5,7184162.5,43.6021156311035
677790.75,7184162.5,43.7466773986816
677791.0,7184162.5,43.9612045288086
677791.25,7184162.5,44.228515625
677768.75,7184162.75,24.2916927337646
677769.0,7184162.75,31.6287059783936
677769.25,7184162.75,42.5307731628418
677769.5,7184162.75,54.5304260253906
677769.75,7184162.75,64.2761917114258
677770.0,7184162.75,63.4650382995605
677770.25,7184162.75,29.8542442321777
677770.5,7184162.75,-10.2530126571655
677770.75,7184162.75,-54.2288818359375
677771.0,7184162.75,-77.2375183105469
677771.25,7184162.75,-97.1103820800781
677771.5,7184162.75,-103.90714263916
677771.75,7184162.75,-99.5886840820313
677772.0,7184162.75,-86.1254425048828
677772.25,7184162.75,-67.1722183227539
677772.5,7184162.75,-48.580738067627
677772.75,7184162.75,-31.584566116333
677773.0,7184162.75,-17.5069122314453
677773.25,7184162.75,-6.35033845901489
677773.5,7184162.75,-0.73164826631546
677773.75,7184162.75,0.297009766101837
677774.0,7184162.75,0.132089629769325
677774.25,7184162.75,2.44584989547729
677774.5,7184162.75,2.37562203407288
677774.75,7184162.75,-10.8109216690063
677775.0,7184162.75,-48.4713592529297
677775.25,7184162.75,-105.900596618652
677775.5,7184162.75,-152.464538574219
677775.75,7184162.75,-160.384643554688
677776.0,7184162.75,-143.478439331055
677776.25,7184162.75,-119.847724914551
677776.5,7184162.75,-91.6926345825195
677776.75,7184162.75,-62.7747001647949
677777.0,7184162.75,-34.9710388183594
677777.25,7184162.75,-9.85195541381836
677777.5,7184162.75,9.51808166503906
677777.75,7184162.75,20.8310527801514
677778.0,7184162.75,28.3819103240967
677778.25,7184162.75,33.6250915527344
677778.5,7184162.75,37.3760147094727
677778.75,7184162.75,40.7456550598145
677779.0,7184162.75,43.3480949401855
677779.25,7184162.75,45.1810264587402
677779.5,7184162.75,46.4259376525879
677779.75,7184162.75,47.5058364868164
677780.0,7184162.75,48.2996520996094
677780.25,7184162.75,48.7832145690918
677780.5,7184162.75,49.0623321533203
677780.75,7184162.75,49.261531829834
677781.0,7184162.75,49.3685264587402
677781.25,7184162.75,49.3876037597656
677781.5,7184162.75,49.3866653442383
677781.75,7184162.75,49.7248954772949
677782.0,7184162.75,49.5614929199219
677782.25,7184162.75,49.6663818359375
677782.5,7184162.75,49.7622489929199
677782.75,7184162.75,49.7139053344727
677783.0,7184162.75,49.3696670532227
677783.25,7184162.75,48.9219169616699
677783.5,7184162.75,48.4824333190918
677783.75,7184162.75,48.0477561950684
677784.0,7184162.75,47.5641555786133
677784.25,7184162.75,47.0012626647949
677784.5,7184162.75,46.5563201904297
677784.75,7184162.75,46.3802909851074
677785.0,7184162.75,46.5173721313477
677785.25,7184162.75,46.7915000915527
677785.5,7184162.75,46.9885902404785
677785.75,7184162.75,46.8016624450684
677786.0,7184162.75,46.5853843688965
677786.25,7184162.75,46.4544906616211
677786.5,7184162.75,46.4135513305664
677786.75,7184162.75,46.4007225036621
677787.0,7184162.75,46.3416557312012
677787.25,7184162.75,46.1307983398438
677787.5,7184162.75,45.8981323242188
677787.75,7184162.75,45.7805786132813
677788.0,7184162.75,45.6262550354004
677788.25,7184162.75,45.3292388916016
677788.5,7184162.75,45.0119323730469
677788.75,7184162.75,44.7759666442871
677789.0,7184162.75,44.6217880249023
677789.25,7184162.75,44.3749694824219
677789.5,7184162.75,43.7950744628906
677789.75,7184162.75,43.0813980102539
677790.0,7184162.75,42.6664276123047
677790.25,7184162.75,42.9727897644043
677790.5,7184162.75,43.2462501525879
677790.75,7184162.75,43.5231513977051
677791.0,7184162.75,43.8413963317871
