,LESTE,NORTE,ANOM,GH
5741,652898,7289526,0.0,0.0
5742,652998,7289526,0.0,0.0
5743,653098,7289526,0.0,0.0
5744,653198,7289526,-0.0,0.0
5745,653298,7289526,0.0,0.0
5746,653398,7289526,-0.0,0.0
5747,653498,7289526,0.0,0.0
5748,653598,7289526,0.0,0.0
5749,653698,7289526,0.0,0.0
5750,653798,7289526,0.0,0.0
5751,653898,7289526,0.0,0.0
5752,653998,7289526,-0.0,0.0
5753,654098,7289526,-0.0,0.0
5754,654198,7289526,-0.0,0.0
5755,654298,7289526,0.0,0.0
5756,654398,7289526,-0.0,0.0
5757,654498,7289526,0.0,0.0
5758,654598,7289526,0.0,0.0
5759,654698,7289526,-0.0,0.0
5760,654798,7289526,0.0,0.0
5761,654898,7289526,-0.0,0.0
5762,654998,7289526,0.0,0.0
5763,655098,7289526,0.0,0.0
5764,655198,7289526,-0.0,0.0
5765,655298,7289526,-0.0,0.0
5766,655398,7289526,0.0,0.0
5767,655498,7289526,-0.0,5e-05
5768,655598,7289526,0.0,0.0
5769,655698,7289526,-0.01,0.00015
5770,655798,7289526,-0.01,0.000304138126514911
5771,655898,7289526,0.41,0.004101219330881975
5772,655998,7289526,0.91,0.00221472345903501
5773,656098,7289526,1.01,0.00038078865529319526
5774,656198,7289526,1.0,5.000000000000004e-05
5775,656298,7289526,1.0,0.0
5776,656398,7289526,1.0,0.0
5777,656498,7289526,1.0,0.0
5778,656598,7289526,1.0,0.0
5779,656698,7289526,1.0,0.0
5780,656798,7289526,1.0,0.0
5781,656898,7289526,1.0,0.0
5782,656998,7289526,1.0,0.0
5783,657098,7289526,1.0,0.0
5784,657198,7289526,1.0,0.0
5785,657298,7289526,1.0,0.0
5786,657398,7289526,1.0,0.0
5787,657498,7289526,1.0,0.0
5788,657598,7289526,1.0,0.0
5789,657698,7289526,1.0,0.0
5790,657798,7289526,1.0,0.0
5791,657898,7289526,1.0,0.0
5792,657998,7289526,1.0,0.0
5793,658098,7289526,1.0,0.0
5794,658198,7289526,1.0,0.0
5795,658298,7289526,1.0,0.0
5796,658398,7289526,1.0,0.0
5797,658498,7289526,1.0,0.0
5798,658598,7289526,1.0,0.0
5799,658698,7289526,1.0,0.0
5800,658798,7289526,1.0,0.0
5801,658898,7289526,1.0,0.0
5802,658998,7289526,1.0,0.0
5803,659098,7289526,1.0,0.0
5804,659198,7289526,1.0,0.0
5805,659298,7289526,1.0,0.0
5806,659398,7289526,1.0,0.0
5807,659498,7289526,1.0,0.0
5808,659598,7289526,1.0,0.0
5809,659698,7289526,1.0,0.0
5810,659798,7289526,1.0,0.0
5811,659898,7289526,1.0,0.0
5812,659998,7289526,1.0,0.0
5813,660098,7289526,1.0,0.0
5814,660198,7289526,1.0,0.0
5815,660298,7289526,1.0,0.0
5816,660398,7289526,1.0,0.0
5817,660498,7289526,1.0,0.0
5818,660598,7289526,1.0,5.000000000000004e-05
5819,660698,7289526,0.91,0.003712478956169314
5820,660798,7289526,0.32,0.005360037313302959
5821,660898,7289526,0.02,0.0016977926846349644
5822,660998,7289526,-0.01,0.0001
5823,661098,7289526,-0.0,5e-05
5824,661198,7289526,-0.0,0.0
5825,661298,7289526,0.0,0.0
5826,661398,7289526,0.0,0.0
5827,661498,7289526,0.0,0.0
5828,661598,7289526,0.0,0.0
5829,661698,7289526,-0.0,0.0
5830,661798,7289526,-0.0,0.0
5831,661898,7289526,-0.0,0.0
5832,661998,7289526,0.0,0.0
5833,662098,7289526,0.0,0.0
5834,662198,7289526,-0.0,0.0
5835,662298,7289526,0.0,0.0
5836,662398,7289526,-0.0,0.0
5837,662498,7289526,-0.0,0.0
5838,662598,7289526,-0.0,0.0
5839,662698,7289526,0.0,0.0
5840,662798,7289526,0.0,0.0
5841,662898,7289526,0.0,0.0
5842,662998,7289526,0.0,0.0
5843,663098,7289526,0.0,0.0
5844,663198,7289526,-0.0,0.0
5845,663298,7289526,0.0,0.0
5846,663398,7289526,-0.0,0.0
5847,663498,7289526,0.0,0.0
5848,663598,7289526,-0.0,0.0
5849,663698,7289526,-0.0,0.0
5850,663798,7289526,0.0,0.0
5851,663898,7289526,-0.0,0.0
5852,663998,7289526,0.0,0.0
5853,664098,7289526,-0.0,0.0
5854,664198,7289526,0.0,0.0
5855,664298,7289526,0.0,0.0
5856,652198,7289626,0.0,0.0
5857,652298,7289626,0.0,0.0
5858,652398,7289626,0.0,0.0
5859,652498,7289626,-0.0,0.0
5860,652598,7289626,-0.0,0.0
5861,652698,7289626,0.0,0.0
5862,652798,7289626,0.0,0.0
5863,652898,7289626,0.0,0.0
5864,652998,7289626,0.0,0.0
5865,653098,7289626,-0.0,0.0
5866,653198,7289626,0.0,0.0
5867,653298,7289626,-0.0,0.0
5868,653398,7289626,-0.0,0.0
5869,653498,7289626,0.0,0.0
5870,653598,7289626,-0.0,0.0
5871,653698,7289626,0.0,0.0
5872,653798,7289626,0.0,0.0
5873,653898,7289626,-0.0,0.0
5874,653998,7289626,-0.0,0.0
5875,654098,7289626,-0.0,0.0
5876,654198,7289626,-0.0,0.0
5877,654298,7289626,-0.0,0.0
5878,654398,7289626,-0.0,0.0
5879,654498,7289626,-0.0,0.0
5880,654598,7289626,-0.0,0.0
5881,654698,7289626,0.0,0.0
5882,654798,7289626,-0.0,0.0
5883,654898,7289626,0.0,0.0
5884,654998,7289626,0.0,0.0
5885,655098,7289626,-0.0,0.0
5886,655198,7289626,-0.0,0.0
5887,655298,7289626,0.0,0.0
5888,655398,7289626,0.0,0.0
5889,655498,7289626,-0.0,0.0
5890,655598,7289626,0.0,0.0
5891,655698,7289626,0.0,5e-05
5892,655798,7289626,-0.02,5e-05
5893,655898,7289626,0.01,0.00215
5894,655998,7289626,0.62,0.003606244584051393
5895,656098,7289626,0.98,0.0015041608956491326
5896,656198,7289626,1.0,7.071067811865481e-05
5897,656298,7289626,1.0,0.0
5898,656398,7289626,1.0,0.0
5899,656498,7289626,1.0,0.0
5900,656598,7289626,1.0,0.0
5901,656698,7289626,1.0,0.0
5902,656798,7289626,1.0,0.0
5903,656898,7289626,1.0,0.0
5904,656998,7289626,1.0,0.0
5905,657098,7289626,1.0,0.0
5906,657198,7289626,1.0,0.0
5907,657298,7289626,1.0,0.0
5908,657398,7289626,1.0,0.0
5909,657498,7289626,1.0,0.0
5910,657598,7289626,1.0,0.0
5911,657698,7289626,1.0,0.0
5912,657798,7289626,1.0,0.0
5913,657898,7289626,1.0,0.0
5914,657998,7289626,1.0,0.0
5915,658098,7289626,1.0,0.0
5916,658198,7289626,1.0,0.0
5917,658298,7289626,1.0,0.0
5918,658398,7289626,1.0,0.0
5919,658498,7289626,1.0,0.0
5920,658598,7289626,1.0,0.0
5921,658698,7289626,1.0,0.0
5922,658798,7289626,1.0,0.0
5923,658898,7289626,1.0,0.0
5924,658998,7289626,1.0,0.0
5925,659098,7289626,1.0,0.0
5926,659198,7289626,1.0,0.0
5927,659298,7289626,1.0,0.0
5928,659398,7289626,1.0,0.0
5929,659498,7289626,1.0,0.0
5930,659598,7289626,1.0,0.0
5931,659698,7289626,1.0,0.0
5932,659798,7289626,1.0,0.0
5933,659898,7289626,1.0,0.0
5934,659998,7289626,1.0,0.0
5935,660098,7289626,1.0,0.0
5936,660198,7289626,1.0,0.0
5937,660298,7289626,1.0,0.0
5938,660398,7289626,1.0,0.0
5939,660498,7289626,1.0,0.00014142135623730962
5940,660598,7289626,1.0,0.0005656854249492377
5941,660698,7289626,0.48,0.005983519031473035
5942,660798,7289626,0.05,0.002953811097548386
5943,660898,7289626,-0.01,0.0003354101966249685
5944,660998,7289626,-0.0,7.071067811865475e-05
5945,661098,7289626,-0.0,0.0
5946,661198,7289626,-0.0,0.0
5947,661298,7289626,0.0,0.0
5948,661398,7289626,0.0,0.0
5949,661498,7289626,0.0,0.0
5950,661598,7289626,0.0,0.0
5951,661698,7289626,-0.0,0.0
5952,661798,7289626,0.0,0.0
5953,661898,7289626,0.0,0.0
5954,661998,7289626,0.0,0.0
5955,662098,7289626,-0.0,0.0
5956,662198,7289626,-0.0,0.0
5957,662298,7289626,0.0,0.0
5958,662398,7289626,-0.0,0.0
5959,662498,7289626,-0.0,0.0
5960,662598,7289626,-0.0,0.0
5961,662698,7289626,0.0,0.0
5962,662798,7289626,0.0,0.0
5963,662898,7289626,0.0,0.0
5964,662998,7289626,0.0,0.0
5965,663098,7289626,-0.0,0.0
5966,663198,7289626,0.0,0.0
5967,663298,7289626,-0.0,0.0
5968,663398,7289626,-0.0,0.0
5969,663498,7289626,-0.0,0.0
5970,663598,7289626,0.0,0.0
5971,663698,7289626,-0.0,0.0
5972,663798,7289626,-0.0,0.0
5973,663898,7289626,0.0,0.0
5974,663998,7289626,0.0,0.0
5975,664098,7289626,-0.0,0.0
5976,664198,7289626,-0.0,0.0
5977,664298,7289626,-0.0,0.0
5978,652198,7289726,0.0,0.0
5979,652298,7289726,0.0,0.0
5980,652398,7289726,0.0,0.0
5981,652498,7289726,-0.0,0.0
5982,652598,7289726,-0.0,0.0
5983,652698,7289726,0.0,0.0
5984,652798,7289726,-0.0,0.0
5985,652898,7289726,-0.0,0.0
5986,652998,7289726,0.0,0.0
5987,653098,7289726,-0.0,0.0
5988,653198,7289726,0.0,0.0
5989,653298,7289726,0.0,0.0
5990,653398,7289726,-0.0,0.0
5991,653498,7289726,0.0,0.0
5992,653598,7289726,-0.0,0.0
5993,653698,7289726,-0.0,0.0
5994,653798,7289726,0.0,0.0
5995,653898,7289726,-0.0,0.0
5996,653998,7289726,-0.0,0.0
5997,654098,7289726,-0.0,0.0
5998,654198,7289726,0.0,0.0
5999,654298,7289726,-0.0,0.0
6000,654398,7289726,0.0,0.0
6001,654498,7289726,-0.0,0.0
6002,654598,7289726,-0.0,0.0
6003,654698,7289726,0.0,0.0
6004,654798,7289726,-0.0,0.0
6005,654898,7289726,-0.0,0.0
6006,654998,7289726,0.0,0.0
6007,655098,7289726,-0.0,0.0
6008,655198,7289726,-0.0,0.0
6009,655298,7289726,0.0,0.0
6010,655398,7289726,0.0,0.0
6011,655498,7289726,-0.0,0.0
6012,655598,7289726,0.0,0.0
6013,655698,7289726,0.0,0.0
6014,655798,7289726,-0.01,0.0001
6015,655898,7289726,-0.02,0.00015811388300841894
6016,655998,7289726,0.22,0.0031016124838541643
6017,656098,7289726,0.9,0.002690724809414742
6018,656198,7289726,0.99,0.0004123105625617659
6019,656298,7289726,1.0,5.000000000000004e-05
6020,656398,7289726,1.0,0.0
6021,656498,7289726,1.0,0.0
6022,656598,7289726,1.0,0.0
6023,656698,7289726,1.0,0.0
6024,656798,7289726,1.0,0.0
6025,656898,7289726,1.0,0.0
6026,656998,7289726,1.0,0.0
6027,657098,7289726,1.0,0.0
6028,657198,7289726,1.0,0.0
6029,657298,7289726,1.0,0.0
6030,657398,7289726,1.0,0.0
6031,657498,7289726,1.0,0.0
6032,657598,7289726,1.0,0.0
6033,657698,7289726,1.0,0.0
6034,657798,7289726,1.0,0.0
6035,657898,7289726,1.0,0.0
6036,657998,7289726,1.0,0.0
6037,658098,7289726,1.0,0.0
6038,658198,7289726,1.0,0.0
6039,658298,7289726,1.0,0.0
6040,658398,7289726,1.0,0.0
6041,658498,7289726,1.0,0.0
6042,658598,7289726,1.0,0.0
6043,658698,7289726,1.0,0.0
6044,658798,7289726,1.0,0.0
6045,658898,7289726,1.0,0.0
6046,658998,7289726,1.0,0.0
6047,659098,7289726,1.0,0.0
6048,659198,7289726,1.0,0.0
6049,659298,7289726,1.0,0.0
6050,659398,7289726,1.0,0.0
6051,659498,7289726,1.0,0.0
6052,659598,7289726,1.0,0.0
6053,659698,7289726,1.0,0.0
6054,659798,7289726,1.0,0.0
6055,659898,7289726,1.0,0.0
6056,659998,7289726,1.0,0.0
6057,660098,7289726,1.0,0.0
6058,660198,7289726,1.0,0.0
6059,660298,7289726,1.0,0.0
6060,660398,7289726,1.0,7.071067811865481e-05
6061,660498,7289726,1.02,0.00028284271247461923
6062,660598,7289726,0.92,0.003748332962798262
6063,660698,7289726,0.11,0.004919349550499537
6064,660798,7289726,-0.01,0.0006708203932499369
6065,660898,7289726,-0.01,7.071067811865475e-05
6066,660998,7289726,-0.0,5e-05
6067,661098,7289726,0.0,0.0
6068,661198,7289726,-0.0,0.0
6069,661298,7289726,0.0,0.0
6070,661398,7289726,-0.0,0.0
6071,661498,7289726,-0.0,0.0
6072,661598,7289726,0.0,0.0
6073,661698,7289726,0.0,0.0
6074,661798,7289726,-0.0,0.0
6075,661898,7289726,0.0,0.0
6076,661998,7289726,0.0,0.0
6077,662098,7289726,-0.0,0.0
6078,662198,7289726,0.0,0.0
6079,662298,7289726,0.0,0.0
6080,662398,7289726,0.0,0.0
6081,662498,7289726,-0.0,0.0
6082,662598,7289726,0.0,0.0
6083,662698,7289726,-0.0,0.0
6084,662798,7289726,-0.0,0.0
6085,662898,7289726,0.0,0.0
6086,662998,7289726,-0.0,0.0
6087,663098,7289726,0.0,0.0
6088,663198,7289726,-0.0,0.0
6089,663298,7289726,-0.0,0.0
6090,663398,7289726,0.0,0.0
6091,663498,7289726,-0.0,0.0
6092,663598,7289726,-0.0,0.0
6093,663698,7289726,-0.0,0.0
6094,663798,7289726,0.0,0.0
6095,663898,7289726,-0.0,0.0
6096,663998,7289726,0.0,0.0
6097,664098,7289726,0.0,0.0
6098,664198,7289726,-0.0,0.0
6099,664298,7289726,-0.0,0.0
6100,652198,7289826,0.0,0.0
6101,652298,7289826,0.0,0.0
6102,652398,7289826,0.0,0.0
6103,652498,7289826,-0.0,0.0
6104,652598,7289826,-0.0,0.0
6105,652698,7289826,0.0,0.0
6106,652798,7289826,-0.0,0.0
6107,652898,7289826,0.0,0.0
6108,652998,7289826,-0.0,0.0
6109,653098,7289826,0.0,0.0
6110,653198,7289826,0.0,0.0
6111,653298,7289826,-0.0,0.0
6112,653398,7289826,-0.0,0.0
6113,653498,7289826,0.0,0.0
6114,653598,7289826,-0.0,0.0
6115,653698,7289826,0.0,0.0
6116,653798,7289826,0.0,0.0
6117,653898,7289826,-0.0,0.0
6118,653998,7289826,-0.0,0.0
6119,654098,7289826,0.0,0.0
6120,654198,7289826,-0.0,0.0
6121,654298,7289826,0.0,0.0
6122,654398,7289826,0.0,0.0
6123,654498,7289826,-0.0,0.0
6124,654598,7289826,-0.0,0.0
6125,654698,7289826,-0.0,0.0
6126,654798,7289826,-0.0,0.0
6127,654898,7289826,0.0,0.0
6128,654998,7289826,0.0,0.0
6129,655098,7289826,-0.0,0.0
6130,655198,7289826,0.0,0.0
6131,655298,7289826,0.0,0.0
6132,655398,7289826,0.0,0.0
6133,655498,7289826,0.0,0.0
6134,655598,7289826,0.0,0.0
6135,655698,7289826,-0.0,0.0
6136,655798,7289826,0.0,5e-05
6137,655898,7289826,-0.02,0.0001
6138,655998,7289826,0.0,0.0012
6139,656098,7289826,0.62,0.003640054944640259
6140,656198,7289826,0.98,0.0015402921800749365
6141,656298,7289826,1.0,0.00010000000000000009
6142,656398,7289826,1.0,0.0
6143,656498,7289826,1.0,0.0
6144,656598,7289826,1.0,0.0
6145,656698,7289826,1.0,0.0
6146,656798,7289826,1.0,0.0
6147,656898,7289826,1.0,0.0
6148,656998,7289826,1.0,0.0
6149,657098,7289826,1.0,0.0
6150,657198,7289826,1.0,0.0
6151,657298,7289826,1.0,0.0
6152,657398,7289826,1.0,0.0
6153,657498,7289826,1.0,0.0
6154,657598,7289826,1.0,0.0
6155,657698,7289826,1.0,0.0
6156,657798,7289826,1.0,0.0
6157,657898,7289826,1.0,0.0
6158,657998,7289826,1.0,0.0
6159,658098,7289826,1.0,0.0
6160,658198,7289826,1.0,0.0
6161,658298,7289826,1.0,0.0
6162,658398,7289826,1.0,0.0
6163,658498,7289826,1.0,0.0
6164,658598,7289826,1.0,0.0
6165,658698,7289826,1.0,0.0
6166,658798,7289826,1.0,0.0
6167,658898,7289826,1.0,0.0
6168,658998,7289826,1.0,0.0
6169,659098,7289826,1.0,0.0
6170,659198,7289826,1.0,0.0
6171,659298,7289826,1.0,0.0
6172,659398,7289826,1.0,0.0
6173,659498,7289826,1.0,0.0
6174,659598,7289826,1.0,0.0
6175,659698,7289826,1.0,0.0
6176,659798,7289826,1.0,0.0
6177,659898,7289826,1.0,0.0
6178,659998,7289826,1.0,0.0
6179,660098,7289826,1.0,0.0
6180,660198,7289826,1.0,0.0
6181,660298,7289826,1.0,0.0
6182,660398,7289826,1.01,0.0
6183,660498,7289826,0.96,0.001874166481399131
6184,660598,7289826,0.48,0.006153454314448105
6185,660698,7289826,0.04,0.002522399651125888
6186,660798,7289826,-0.01,0.00025
6187,660898,7289826,-0.0,7.071067811865475e-05
6188,660998,7289826,-0.0,0.0
6189,661098,7289826,0.0,0.0
6190,661198,7289826,0.0,0.0
6191,661298,7289826,0.0,0.0
6192,661398,7289826,-0.0,0.0
6193,661498,7289826,0.0,0.0
6194,661598,7289826,0.0,0.0
6195,661698,7289826,-0.0,0.0
6196,661798,7289826,-0.0,0.0
6197,661898,7289826,0.0,0.0
6198,661998,7289826,-0.0,0.0
6199,662098,7289826,0.0,0.0
6200,662198,7289826,0.0,0.0
6201,662298,7289826,0.0,0.0
6202,662398,7289826,-0.0,0.0
6203,662498,7289826,0.0,0.0
6204,662598,7289826,0.0,0.0
6205,662698,7289826,-0.0,0.0
6206,662798,7289826,0.0,0.0
6207,662898,7289826,-0.0,0.0
6208,662998,7289826,0.0,0.0
6209,663098,7289826,-0.0,0.0
6210,663198,7289826,-0.0,0.0
6211,663298,7289826,0.0,0.0
6212,663398,7289826,0.0,0.0
6213,663498,7289826,0.0,0.0
6214,663598,7289826,-0.0,0.0
6215,663698,7289826,0.0,0.0
6216,663798,7289826,-0.0,0.0
6217,663898,7289826,0.0,0.0
6218,663998,7289826,0.0,0.0
6219,664098,7289826,-0.0,0.0
6220,664198,7289826,-0.0,0.0
6221,664298,7289826,-0.0,0.0
6222,652198,7289926,0.0,0.0
6223,652298,7289926,0.0,0.0
6224,652398,7289926,0.0,0.0
6225,652498,7289926,-0.0,0.0
6226,652598,7289926,-0.0,0.0
6227,652698,7289926,-0.0,0.0
6228,652798,7289926,0.0,0.0
6229,652898,7289926,-0.0,0.0
6230,652998,7289926,0.0,0.0
6231,653098,7289926,0.0,0.0
6232,653198,7289926,-0.0,0.0
6233,653298,7289926,-0.0,0.0
6234,653398,7289926,-0.0,0.0
6235,653498,7289926,0.0,0.0
6236,653598,7289926,0.0,0.0
6237,653698,7289926,0.0,0.0
6238,653798,7289926,-0.0,0.0
6239,653898,7289926,-0.0,0.0
6240,653998,7289926,0.0,0.0
6241,654098,7289926,-0.0,0.0
6242,654198,7289926,0.0,0.0
6243,654298,7289926,0.0,0.0
6244,654398,7289926,-0.0,0.0
6245,654498,7289926,-0.0,0.0
6246,654598,7289926,-0.0,0.0
6247,654698,7289926,-0.0,0.0
6248,654798,7289926,0.0,0.0
6249,654898,7289926,-0.0,0.0
6250,654998,7289926,0.0,0.0
6251,655098,7289926,0.0,0.0
6252,655198,7289926,-0.0,0.0
6253,655298,7289926,-0.0,0.0
6254,655398,7289926,0.0,0.0
6255,655498,7289926,-0.0,0.0
6256,655598,7289926,0.0,0.0
6257,655698,7289926,-0.0,0.0
6258,655798,7289926,-0.0,0.0
6259,655898,7289926,-0.0,0.0001
6260,655998,7289926,-0.02,0.00021213203435596425
6261,656098,7289926,0.2,0.00291547594742265
6262,656198,7289926,0.92,0.003522782990761707
6263,656298,7289926,1.0,0.0003999999999999998
6264,656398,7289926,1.0,0.0
6265,656498,7289926,1.0,0.0
6266,656598,7289926,1.0,0.0
6267,656698,7289926,1.0,0.0
6268,656798,7289926,1.0,0.0
6269,656898,7289926,1.0,0.0
6270,656998,7289926,1.0,0.0
6271,657098,7289926,1.0,0.0
6272,657198,7289926,1.0,0.0
6273,657298,7289926,1.0,0.0
6274,657398,7289926,1.0,0.0
6275,657498,7289926,1.0,0.0
6276,657598,7289926,1.0,0.0
6277,657698,7289926,1.0,0.0
6278,657798,7289926,1.0,0.0
6279,657898,7289926,1.0,0.0
6280,657998,7289926,1.0,0.0
6281,658098,7289926,1.0,0.0
6282,658198,7289926,1.0,0.0
6283,658298,7289926,1.0,0.0
6284,658398,7289926,1.0,0.0
6285,658498,7289926,1.0,0.0
6286,658598,7289926,1.0,0.0
6287,658698,7289926,1.0,0.0
6288,658798,7289926,1.0,0.0
6289,658898,7289926,1.0,0.0
6290,658998,7289926,1.0,0.0
6291,659098,7289926,1.0,0.0
6292,659198,7289926,1.0,0.0
6293,659298,7289926,1.0,0.0
6294,659398,7289926,1.0,0.0
6295,659498,7289926,1.0,0.0
6296,659598,7289926,1.0,0.0
6297,659698,7289926,1.0,0.0
6298,659798,7289926,1.0,0.0
6299,659898,7289926,1.0,0.0
6300,659998,7289926,1.0,0.0
6301,660098,7289926,1.0,0.0
6302,660198,7289926,1.0,0.0
6303,660298,7289926,1.0,0.0
6304,660398,7289926,1.0,5.000000000000004e-05
6305,660498,7289926,0.75,0.0013509256086106291
6306,660598,7289926,0.07,0.003970201506221063
6307,660698,7289926,-0.01,0.0004716990566028302
6308,660798,7289926,-0.01,7.071067811865475e-05
6309,660898,7289926,-0.0,5e-05
6310,660998,7289926,-0.0,0.0
6311,661098,7289926,0.0,0.0
6312,661198,7289926,-0.0,0.0
6313,661298,7289926,0.0,0.0
6314,661398,7289926,0.0,0.0
6315,661498,7289926,-0.0,0.0
6316,661598,7289926,-0.0,0.0
6317,661698,7289926,0.0,0.0
6318,661798,7289926,-0.0,0.0
6319,661898,7289926,0.0,0.0
6320,661998,7289926,0.0,0.0
6321,662098,7289926,0.0,0.0
6322,662198,7289926,-0.0,0.0
6323,662298,7289926,-0.0,0.0
6324,662398,7289926,0.0,0.0
6325,662498,7289926,-0.0,0.0
6326,662598,7289926,-0.0,0.0
6327,662698,7289926,0.0,0.0
6328,662798,7289926,-0.0,0.0
6329,662898,7289926,0.0,0.0
6330,662998,7289926,-0.0,0.0
6331,663098,7289926,-0.0,0.0
6332,663198,7289926,0.0,0.0
6333,663298,7289926,0.0,0.0
6334,663398,7289926,0.0,0.0
6335,663498,7289926,-0.0,0.0
6336,663598,7289926,-0.0,0.0
6337,663698,7289926,-0.0,0.0
6338,663798,7289926,0.0,0.0
6339,663898,7289926,0.0,0.0
6340,663998,7289926,-0.0,0.0
6341,664098,7289926,0.0,0.0
6342,664198,7289926,-0.0,0.0
6343,664298,7289926,-0.0,0.0
6344,652198,7290026,0.0,0.0
6345,652298,7290026,0.0,0.0
6346,652398,7290026,0.0,0.0
6347,652498,7290026,-0.0,0.0
6348,652598,7290026,-0.0,0.0
6349,652698,7290026,0.0,0.0
6350,652798,7290026,-0.0,0.0
6351,652898,7290026,0.0,0.0
6352,652998,7290026,0.0,0.0
6353,653098,7290026,-0.0,0.0
6354,653198,7290026,0.0,0.0
6355,653298,7290026,-0.0,0.0
6356,653398,7290026,-0.0,0.0
6357,653498,7290026,0.0,0.0
6358,653598,7290026,0.0,0.0
6359,653698,7290026,-0.0,0.0
6360,653798,7290026,-0.0,0.0
6361,653898,7290026,0.0,0.0
6362,653998,7290026,-0.0,0.0
6363,654098,7290026,0.0,0.0
6364,654198,7290026,0.0,0.0
6365,654298,7290026,-0.0,0.0
6366,654398,7290026,-0.0,0.0
6367,654498,7290026,-0.0,0.0
6368,654598,7290026,-0.0,0.0
6369,654698,7290026,0.0,0.0
6370,654798,7290026,-0.0,0.0
6371,654898,7290026,0.0,0.0
6372,654998,7290026,0.0,0.0
6373,655098,7290026,-0.0,0.0
6374,655198,7290026,-0.0,0.0
6375,655298,7290026,0.0,0.0
6376,655398,7290026,-0.0,0.0
6377,655498,7290026,0.0,0.0
6378,655598,7290026,0.0,0.0
6379,655698,7290026,-0.0,0.0
6380,655798,7290026,0.0,0.0
6381,655898,7290026,0.0,7.071067811865475e-05
6382,655998,7290026,-0.03,0.00015811388300841894
6383,656098,7290026,0.04,0.0030450779957170225
6384,656198,7290026,0.9,0.004552471856036014
6385,656298,7290026,1.0,0.0004999999999999999
6386,656398,7290026,1.0,0.0
6387,656498,7290026,1.0,0.0
6388,656598,7290026,1.0,0.0
6389,656698,7290026,1.0,0.0
6390,656798,7290026,1.0,0.0
6391,656898,7290026,1.0,0.0
6392,656998,7290026,1.0,0.0
6393,657098,7290026,1.0,0.0
6394,657198,7290026,1.0,0.0
6395,657298,7290026,1.0,0.0
6396,657398,7290026,1.0,0.0
6397,657498,7290026,1.0,0.0
6398,657598,7290026,1.0,0.0
6399,657698,7290026,1.0,0.0
6400,657798,7290026,1.0,0.0
6401,657898,7290026,1.0,0.0
6402,657998,7290026,1.0,0.0
6403,658098,7290026,1.0,0.0
6404,658198,7290026,1.0,0.0
6405,658298,7290026,1.0,0.0
6406,658398,7290026,1.0,0.0
6407,658498,7290026,1.0,0.0
6408,658598,7290026,1.0,0.0
6409,658698,7290026,1.0,0.0
6410,658798,7290026,1.0,0.0
6411,658898,7290026,1.0,0.0
6412,658998,7290026,1.0,0.0
6413,659098,7290026,1.0,0.0
6414,659198,7290026,1.0,0.0
6415,659298,7290026,1.0,0.0
6416,659398,7290026,1.0,0.0
6417,659498,7290026,1.0,0.0
6418,659598,7290026,1.0,0.0
6419,659698,7290026,1.0,0.0
6420,659798,7290026,1.0,0.0
6421,659898,7290026,1.0,0.0
6422,659998,7290026,1.0,0.0
6423,660098,7290026,1.0,0.0
6424,660198,7290026,1.0,0.0
6425,660298,7290026,1.0,0.0
6426,660398,7290026,1.0,7.071067811865481e-05
6427,660498,7290026,0.79,0.00125
6428,660598,7290026,0.07,0.002607680962081059
6429,660698,7290026,-0.01,0.00031622776601683794
6430,660798,7290026,-0.0,7.071067811865475e-05
6431,660898,7290026,-0.0,0.0
6432,660998,7290026,-0.0,0.0
6433,661098,7290026,-0.0,0.0
6434,661198,7290026,0.0,0.0
6435,661298,7290026,0.0,0.0
6436,661398,7290026,0.0,0.0
6437,661498,7290026,-0.0,0.0
6438,661598,7290026,-0.0,0.0
6439,661698,7290026,-0.0,0.0
6440,661798,7290026,0.0,0.0
6441,661898,7290026,0.0,0.0
6442,661998,7290026,0.0,0.0
6443,662098,7290026,-0.0,0.0
6444,662198,7290026,-0.0,0.0
6445,662298,7290026,0.0,0.0
6446,662398,7290026,0.0,0.0
6447,662498,7290026,-0.0,0.0
6448,662598,7290026,-0.0,0.0
6449,662698,7290026,-0.0,0.0
6450,662798,7290026,0.0,0.0
6451,662898,7290026,-0.0,0.0
6452,662998,7290026,-0.0,0.0
6453,663098,7290026,0.0,0.0
6454,663198,7290026,0.0,0.0
6455,663298,7290026,0.0,0.0
6456,663398,7290026,-0.0,0.0
6457,663498,7290026,-0.0,0.0
6458,663598,7290026,-0.0,0.0
6459,663698,7290026,0.0,0.0
6460,663798,7290026,0.0,0.0
6461,663898,7290026,-0.0,0.0
6462,663998,7290026,-0.0,0.0
6463,664098,7290026,0.0,0.0
6464,664198,7290026,0.0,0.0
6465,664298,7290026,-0.0,0.0
6466,652198,7290126,0.0,0.0
6467,652298,7290126,0.0,0.0
6468,652398,7290126,0.0,0.0
6469,652498,7290126,-0.0,0.0
6470,652598,7290126,-0.0,0.0
6471,652698,7290126,-0.0,0.0
6472,652798,7290126,0.0,0.0
6473,652898,7290126,0.0,0.0
6474,652998,7290126,-0.0,0.0
6475,653098,7290126,-0.0,0.0
6476,653198,7290126,0.0,0.0
6477,653298,7290126,-0.0,0.0
6478,653398,7290126,-0.0,0.0
6479,653498,7290126,0.0,0.0
6480,653598,7290126,-0.0,0.0
6481,653698,7290126,-0.0,0.0
6482,653798,7290126,0.0,0.0
6483,653898,7290126,-0.0,0.0
6484,653998,7290126,0.0,0.0
6485,654098,7290126,0.0,0.0
