,LESTE,NORTE,ANOM,DX1,DY1,DZ1
1371,655098,7285926,0.0,2.2352191788748793e-19,-6.0415900486693604e-05,-0.0002157750317461544
1372,655198,7285926,-0.0,2.5347123385648347e-19,-7.826534419003923e-05,-0.0002880552859168931
1373,655298,7285926,0.0,1.053487494890931e-19,-3.705598657391252e-05,-0.00039191918124608245
1374,655398,7285926,-0.0,-4.930748693921342e-20,0.00016113036511469864,-0.00048742018274305996
1375,655498,7285926,0.0,9.59526558201938e-20,0.0001780816391154522,-0.000580213139738285
1376,655598,7285926,0.0,1.8637563638056332e-19,0.00013754694481608637,-0.0006745836671075708
1377,655698,7285926,0.0,5.289290504173739e-20,0.0001824024025001266,-0.0007692418105605475
1378,655798,7285926,-0.0,-9.957674067500704e-20,0.0003223386664542101,-0.0008704937263221791
1379,655898,7285926,-0.0,5.696680073471715e-20,0.00039618809599496096,-0.0009811845825509252
1380,655998,7285926,0.0,-5.245412825900237e-20,0.0004378860842562363,-0.0010900433065883974
1381,656098,7285926,0.0,-2.192793257495349e-19,0.0005284741194989678,-0.0011933798455076685
1382,656198,7285926,-0.0,1.6973110082606885e-19,0.0005444270773657027,-0.001264154892384922
1383,656298,7285926,-0.0,3.5193425600770764e-20,0.0005602679818717277,-0.0012860703286715043
1384,656398,7285926,0.0,-2.4444696007221964e-19,0.0005556662103546823,-0.0012920112157454482
1385,656498,7285926,-0.0,6.461355685286819e-20,0.0005696486327070341,-0.001298132823938922
1386,656598,7285926,0.0,7.735051874934941e-20,0.0005636900609586455,-0.001307259070721835
1387,656698,7285926,0.0,-1.8256401541671726e-19,0.0005418268294000195,-0.0013177674586331708
1388,656798,7285926,-0.0,-1.0086395425800882e-19,0.0005587519064385042,-0.001326974039254927
1389,656898,7285926,0.0,1.2703177774515958e-19,0.0005628443543874095,-0.0013303903468502493
1390,656998,7285926,0.0,6.467351794320276e-21,0.0005537066871630126,-0.0013269178332173512
1391,657098,7285926,-0.0,2.7125103232445973e-20,0.0005612571908411751,-0.001318692824452737
1392,657198,7285926,-0.0,5.262211790198927e-20,0.0005634078716410243,-0.00131974992356273
1393,657298,7285926,-0.0,6.976293693338385e-20,0.000647062390444481,-0.0013614785021705714
1394,657398,7285926,0.0,2.0879554286670667e-19,0.0008148823807698451,-0.0014604437724856974
1395,657498,7285926,-0.0,1.7466248334394666e-19,0.0009475309913291488,-0.001571363275152297
1396,657598,7285926,-0.0,2.0377641940598097e-19,0.0009025455529332648,-0.0016802237385691587
1397,657698,7285926,-0.0,1.780081725472396e-19,0.0010842674437235539,-0.0017856421240362772
1398,657798,7285926,0.0,-6.550717647654215e-20,0.0014609430707848365,-0.00189395565412076
1399,657898,7285926,-0.0,7.658859625848836e-20,0.0015058527436441632,-0.0020169282041770293
1400,657998,7285926,-0.0,-7.8555960778252e-20,0.0016215609071944582,-0.002182853759428114
1401,658098,7285926,0.0,2.880131774522835e-19,0.0017853301354255095,-0.00240575900307564
1402,658198,7285926,-0.0,3.4260238820460554e-20,0.0022060678368684135,-0.002679693544168129
1403,658298,7285926,0.0,-9.676616934510969e-20,0.0028869881775876313,-0.002884056566559574
1404,658398,7285926,-0.0,-1.0561592201068691e-19,0.0026100633941492364,-0.0027966913526575317
1405,658498,7285926,0.0,-7.584425723838012e-20,0.002579834936810293,-0.0026489787066906988
1406,658598,7285926,-0.0,-5.205387974013456e-20,0.0019631142264527374,-0.0025310991466396863
1407,658698,7285926,0.0,-1.2769150835879674e-19,0.0015061948402989563,-0.002472142869156783
1408,658798,7285926,0.0,-3.6832574331724568e-19,0.0013689624125134414,-0.002420557266254393
1409,658898,7285926,-0.0,-4.289582528838781e-19,0.0012958397717277392,-0.002342807527933971
1410,658998,7285926,0.0,-3.702544968283365e-19,0.0008690133096319113,-0.002246763633801601
1411,659098,7285926,-0.0,-2.9415038177967337e-19,0.0009778364248914195,-0.002139434350080704
1412,659198,7285926,-0.0,-4.027846907900206e-19,0.0008969455911523849,-0.0020191808826136165
1413,659298,7285926,0.0,-2.0888486561709608e-19,0.0007435660311184142,-0.0018983914701102662
1414,659398,7285926,0.0,-2.5449667593527987e-19,0.0006652820484295472,-0.0017987165478885498
1415,659498,7285926,-0.0,-5.28164051992956e-19,0.0005592169470230224,-0.0017556712860096082
1416,659598,7285926,0.0,-2.691447431936933e-19,0.0005463926242747262,-0.0017493322910679154
1417,659698,7285926,-0.0,-3.2669798936315996e-19,0.0005515192193854265,-0.0017430620480153906
1418,659798,7285926,-0.0,-2.7481823173202193e-19,0.0005448054607284918,-0.0017309444932673546
1419,659898,7285926,0.0,-3.280594767506068e-19,0.0005481065146262496,-0.001715372310269005
1420,659998,7285926,-0.0,-2.8266966156835913e-19,0.0005393577521399492,-0.0017017178196535167
1421,660098,7285926,0.0,-1.6788022731304708e-19,0.0005426588060377071,-0.001693795836400909
1422,660198,7285926,-0.0,-3.17191175419834e-19,0.000533802978796056,-0.0016927648219786995
1423,660298,7285926,0.0,-1.53717464483337e-20,0.0005451278832977773,-0.0016969544486829743
1424,660398,7285926,-0.0,-2.1312480238616323e-20,0.0005399617646359546,-0.0016966707444030869
1425,660498,7285926,0.0,2.8176773634992756e-20,0.0005193188892125185,-0.0016691908109143336
1426,660598,7285926,-0.0,-1.3301002204293585e-19,0.0005099160787871209,-0.0015910864632847392
1427,660698,7285926,-0.0,-3.2837189406382654e-19,0.0004213390726329313,-0.0014929632486341772
1428,660798,7285926,0.0,-1.8090335444548607e-19,0.0003291343941118326,-0.001392061205962896
1429,660898,7285926,0.0,-1.0541015790877114e-19,0.0003658843031390337,-0.0012881869126083521
1430,660998,7285926,-0.0,-4.22127695450138e-20,0.0003197759232785316,-0.0011943783845365665
1431,661098,7285926,0.0,-1.795571973531446e-19,0.00016594276391790024,-0.0010942758244076962
1432,661198,7285926,-0.0,-2.323604752495779e-19,0.00016430721941285985,-0.000987854806752347
1433,661298,7285926,-0.0,-6.607902235079067e-20,0.00023156155720247565,-0.0008768175949387675
1434,661398,7285926,-0.0,-2.4719979655076628e-19,5.696768813182764e-05,-0.0007639355692756205
1435,661498,7285926,0.0,-2.2287961398839483e-19,-5.733701407818271e-05,-0.0006505758279162826
1436,661598,7285926,0.0,-1.558787432648968e-19,-0.00010500796932180227,-0.0005693190015245948
1437,661698,7285926,-0.0,-3.0484093010951126e-19,-1.2831431172848523e-05,-0.0005425719549833045
1438,661798,7285926,-0.0,-4.236525668612602e-20,-3.7947076036992655e-19,-0.0005312666333854381
1439,661898,7285926,0.0,2.0902381935302153e-20,-2.896852679609707e-19,-0.0005170732063300338
1440,661998,7285926,-0.0,2.880924365232396e-20,-8.97007891142304e-19,-0.0005000735661121629
1441,662098,7285926,0.0,-8.598309132793607e-20,-1.0909784360635388e-18,-0.00048375425530376606
1442,662198,7285926,0.0,-2.49234895131472e-19,-1.122318655111948e-18,-0.00047056935108714525
1443,662298,7285926,0.0,-2.9055599995600947e-19,-7.995991022080595e-19,-0.00046071626581747796
1444,662398,7285926,0.0,-6.962782395414681e-21,-9.75781955236954e-19,-0.0004526624010236431
1445,662498,7285926,-0.0,-1.418298124278795e-19,-6.352747104407253e-19,-0.0004448969179306222
1446,662598,7285926,0.0,-2.721888956401505e-19,-9.579942633446137e-19,-0.00043665951002332847
1447,662698,7285926,-0.0,2.1032066783418293e-20,-1.3417001884508117e-18,-0.0004283233470931726
1448,662798,7285926,0.0,1.281168541093249e-21,-1.3755815063409838e-18,-0.0004205892315151825
1449,662898,7285926,-0.0,-6.709766810786107e-20,-1.274784585617722e-18,-0.00041391025565265006
1450,662998,7285926,0.0,8.470514454441269e-20,-1.1485766764768313e-18,-0.000408105065191768
1451,663098,7285926,0.0,-4.60431143690723e-20,-1.176105247262596e-18,-0.0004025891117275819
1452,663198,7285926,-0.0,-6.519237794608202e-20,-9.651940433962752e-19,-0.000396908815034757
1453,663298,7285926,0.0,1.5461167310041589e-19,-8.538092108323347e-19,-0.0003909794379632473
1454,663398,7285926,-0.0,-1.4569863802097402e-20,-7.157428404298838e-19,-0.00038515599725427344
1455,663498,7285926,-0.0,-1.4456862477118201e-19,-5.802175688691957e-19,-0.00037977316141543595
1456,663598,7285926,0.0,-5.824175517366112e-20,-3.3881317890172014e-19,-0.00037494131199176164
1457,663698,7285926,-0.0,4.346868483442724e-20,-2.253107639696439e-19,-0.00037040958664189406
1458,663798,7285926,0.0,-9.887783043394885e-20,-4.997494388800372e-19,-0.00036582741875125355
1459,663898,7285926,0.0,-2.8372031232725986e-19,-3.8624702394796095e-19,-0.00036103669021804495
1460,663998,7285926,0.0,-4.928151399714278e-20,-5.361718556119721e-19,-0.0003561326985974196
1461,664098,7285926,0.0,1.0817221011098048e-19,1.5500702934753696e-19,-0.0003514141363887712
1462,664198,7285926,-0.0,-1.6707527908787222e-19,-4.112344958919628e-19,-0.00034702555071330844
1463,664298,7285926,-0.0,-2.1510130444958727e-19,-5.039846036163087e-20,-0.0003429158054792828
1464,652198,7286026,0.0,1.0631090515008935e-19,4.0911691352382706e-19,-0.00034247929158422847
1465,652298,7286026,0.0,8.324841857736944e-20,-6.886377861177462e-19,-0.0003377108712234058
1466,652398,7286026,0.0,2.5771360392385824e-20,5.844527336054672e-20,-0.00033277631277506926
1467,652498,7286026,-0.0,1.588246821667483e-19,-3.316133988500586e-19,-0.00032784140227585005
1468,652598,7286026,-0.0,2.6539890646300973e-19,2.6554482896422316e-19,-0.00032312988958599164
1469,652698,7286026,0.0,4.754588051123868e-20,2.9603801506537797e-19,-0.00031862141945445755
1470,652798,7286026,0.0,-2.5691017631124262e-20,5.166900978251232e-19,-0.0003141511787997539
1471,652898,7286026,0.0,1.9490598215529536e-19,3.273782341137871e-19,-0.00030949069294218377
1472,652998,7286026,0.0,2.953766761642255e-19,5.658180087658726e-19,-0.00030458368495582007
1473,653098,7286026,0.0,1.4707906668257243e-19,1.6432439176733427e-19,-0.0002996046874300757
1474,653198,7286026,0.0,-1.7636797759676105e-19,3.63800650845722e-19,-0.00029474058866827936
1475,653298,7286026,-0.0,3.8151213488849967e-19,3.5236570605778894e-19,-0.0002900808575201159
1476,653398,7286026,-0.0,3.6153843438137007e-19,3.417777942171102e-19,-0.0002854062815726238
1477,653498,7286026,-0.0,1.1570698573423187e-19,2.4098087349384845e-19,-0.0002804687787591348
1478,653598,7286026,-0.0,1.5344962700306773e-19,4.31563286626066e-19,-0.000275142860592115
1479,653698,7286026,0.0,-3.778539871005246e-20,3.866705404215881e-19,-0.00026961743623328413
1480,653798,7286026,0.0,1.2335467023884158e-19,5.603122946087197e-19,-0.0002642446431764974
1481,653898,7286026,0.0,1.4872491524948212e-19,6.827085554869661e-19,-0.0002591391360260118
1482,653998,7286026,0.0,1.6503985943845523e-19,5.423128444795658e-19,-0.00025407547224500133
1483,654098,7286026,0.0,2.3173262680333378e-20,7.674118502123961e-19,-0.0002484593420610702
1484,654198,7286026,-0.0,1.2493469309127692e-19,1.0325331627029921e-18,-0.0002420006268273779
1485,654298,7286026,-0.0,3.3811188639267858e-19,9.554531645028508e-19,-0.00023498110542269335
1486,654398,7286026,0.0,5.3185086545772185e-20,1.235397553570397e-18,-0.00022835053831307589
1487,654498,7286026,0.0,-5.453379275363763e-20,6.598386659111e-19,-0.00022293010584041424
1488,654598,7286026,-0.0,-6.113992149902433e-20,9.747231640528861e-19,-0.0002183416625199887
1489,654698,7286026,0.0,-2.5626993486141208e-20,9.402065714522734e-19,-0.00021271956723368485
1490,654798,7286026,-0.0,5.192590521781056e-21,1.3776990887091195e-18,-0.00020341453697449963
1491,654898,7286026,0.0,2.898069744019524e-20,1.6639532753768277e-06,-0.00019068460528822524
1492,654998,7286026,0.0,1.3923062559544879e-19,9.285312967895947e-06,-0.00018130214720957273
1493,655098,7286026,0.0,6.297099025948606e-20,1.9178203225586423e-05,-0.000197941045757161
1494,655198,7286026,0.0,2.6995802239686543e-19,9.634055601482891e-05,-0.00026753488549491664
1495,655298,7286026,-0.0,-3.4256131091554384e-20,0.0002488228443153753,-0.0003731621901330044
1496,655398,7286026,-0.0,-2.1905515401256113e-19,0.00024076558570700638,-0.00046738565698213076
1497,655498,7286026,0.0,6.067067029204044e-20,0.0003484801380567919,-0.000559295134839605
1498,655598,7286026,-0.0,1.647441782087483e-19,0.0004542060537618317,-0.0006520051731594408
1499,655698,7286026,0.0,-3.1414348492937706e-19,0.0005571037091372805,-0.0007471357241509313
1500,655798,7286026,0.0,-5.676767508792362e-19,0.0005699978861068251,-0.0008494722946691753
1501,655898,7286026,0.0,-1.4635082014314936e-19,0.0006669760313017116,-0.0009610830960657294
1502,655998,7286026,0.0,-2.0148375637702583e-19,0.0006876428632502176,-0.001069179756857659
1503,656098,7286026,-0.0,-2.1149308239815675e-19,0.0007213785108366994,-0.0011727338996066381
1504,656198,7286026,-0.0,-2.351967779309657e-19,0.0007946396364851594,-0.0012435936474527918
1505,656298,7286026,0.0,-3.2381081684450986e-19,0.0007949865105605025,-0.0012656156712421342
1506,656398,7286026,-0.0,-3.0617037788145835e-19,0.0007980021821960684,-0.0012716893523699575
1507,656498,7286026,0.0,-4.710174779438331e-19,0.0007941951165093559,-0.0012782171956609585
1508,656598,7286026,0.0,-2.5069885809593676e-19,0.0007937075637230552,-0.0012872027865401072
1509,656698,7286026,-0.0,-2.7600953589537503e-19,0.0008022284683635015,-0.0012971384729795936
1510,656798,7286026,-0.0,-4.522575557192668e-19,0.0007953715169984313,-0.0013061944769110095
1511,656898,7286026,0.0,-3.3160280084892065e-19,0.0007993473989418041,-0.0013090976042879397
1512,656998,7286026,0.0,-2.410267883395194e-19,0.0007971970582113737,-0.0013041962545362247
1513,657098,7286026,-0.0,-2.428465022776989e-19,0.0008004748017355863,-0.0012947936627924358
1514,657198,7286026,-0.0,-4.542589035294725e-19,0.0007997708004381425,-0.001295052315158137
1515,657298,7286026,0.0,-2.8265733690941916e-19,0.000819654008814032,-0.0013370141727777887
1516,657398,7286026,0.0,-1.695943144536922e-19,0.0008247661270475132,-0.0014343045946865107
1517,657498,7286026,-0.0,-1.5169726800937317e-19,0.0009855309984250283,-0.0015486401404110235
1518,657598,7286026,-0.0,8.352696769053603e-20,0.0012309037866058948,-0.0016604820053566466
1519,657698,7286026,0.0,-2.3524032862571895e-19,0.0013003236361232452,-0.0017604355695345559
1520,657798,7286026,0.0,-2.4916875915134355e-20,0.0011109349017366101,-0.0018594397010784874
1521,657898,7286026,0.0,-1.4233072206344408e-20,0.0016126685254981123,-0.001995429822988685
1522,657998,7286026,0.0,2.779311592095424e-21,0.0020122139771300783,-0.002179990074175762
1523,658098,7286026,-0.0,-2.1303972257730699e-19,0.002293254166287409,-0.0024448188871299234
1524,658198,7286026,0.0,6.291495494847027e-20,0.0025100144751869454,-0.0027897923612010115
1525,658298,7286026,-0.0,3.0494762383306303e-19,0.003147209761524751,-0.0030362988610192266
1526,658398,7286026,-0.0,-3.928373469041434e-20,0.003395465944314962,-0.002950740388267152
1527,658498,7286026,-0.0,-1.54290604683144e-19,0.002247071380593179,-0.0026875186740508753
1528,658598,7286026,-0.0,-3.644330342215269e-20,0.0020726538474759126,-0.002569440578343371
1529,658698,7286026,0.0,2.3047878636536356e-20,0.0019355225239523907,-0.002524654694565523
1530,658798,7286026,0.0,-8.24335100454569e-20,0.0017128361544526255,-0.002479599401609719
1531,658898,7286026,0.0,-2.0731572963540894e-19,0.0013644094473130165,-0.002398906706000457
1532,658998,7286026,0.0,-3.226781698343205e-20,0.0014044815930408174,-0.002301773052412149
1533,659098,7286026,-0.0,-1.7886503260878512e-19,0.0011196429367774955,-0.002191693989846519
1534,659198,7286026,-0.0,3.636250525805968e-20,0.0010159151825005971,-0.002065411069654939
1535,659298,7286026,0.0,-1.7078064666686362e-19,0.0009053902427332259,-0.0019396926168084752
1536,659398,7286026,0.0,-3.5267281836898824e-19,0.0008315784163952657,-0.001837341287149805
1537,659498,7286026,0.0,-1.344559342558952e-19,0.0007912622043931395,-0.0017910003429243773
1538,659598,7286026,-0.0,-8.901643189344928e-20,0.0007986319883096488,-0.0017831458172457397
1539,659698,7286026,-0.0,-1.8165501004415516e-19,0.0007983668611955779,-0.0017756466942461567
1540,659798,7286026,-0.0,-2.5779036069147293e-19,0.0007997593911034304,-0.0017617709253778448
1541,659898,7286026,-0.0,-2.386922573458686e-19,0.0007996800943661139,-0.0017448963888167213
1542,659998,7286026,0.0,1.0703043430445766e-20,0.0008030604450011883,-0.0017301180407464402
1543,660098,7286026,-0.0,-1.7963244914559197e-19,0.0008029811482638722,-0.001721730267330802
1544,660198,7286026,-0.0,-2.1660519225992053e-19,0.0008065230868365133,-0.0017205739786935084
1545,660298,7286026,-0.0,-5.161310893164838e-20,0.000802149171626184,-0.001724939622388816
1546,660398,7286026,0.0,1.3399207894733854e-19,0.000804912702285537,-0.0017245995366541888
1547,660498,7286026,-0.0,3.7428550957968653e-19,0.0008106275169300019,-0.0016970018291781125
1548,660598,7286026,-0.0,2.824600703563051e-20,0.0007414609434669714,-0.001618787725324442
1549,660698,7286026,0.0,7.07265356616865e-20,0.0006990639878423558,-0.0015204943743365987
1550,660798,7286026,0.0,2.027049027472642e-19,0.0007008103791707983,-0.0014201723649665326
1551,660898,7286026,-0.0,1.7767983035259998e-19,0.000498402986431102,-0.0013153563120630622
1552,660998,7286026,-0.0,-8.804689506047669e-21,0.000441952098957545,-0.0012217853723061234
1553,661098,7286026,-0.0,1.66090306639911e-19,0.0004933948304071733,-0.0011224497170769282
1554,661198,7286026,-0.0,2.311314853019438e-19,0.00035785696155713544,-0.0010145529997633712
1555,661298,7286026,-0.0,1.0760454222272421e-19,0.00016506056086594814,-0.0009010614450511243
1556,661398,7286026,-0.0,2.659981012177505e-19,0.00015896685705314077,-0.0007864867666581813
1557,661498,7286026,0.0,1.6207399055564946e-19,9.276236670953332e-05,-0.0006732336526417586
1558,661598,7286026,0.0,1.5815511578695724e-20,9.043182044143544e-05,-0.0005936113345266702
1559,661698,7286026,-0.0,9.247231910311926e-22,5.858839212528497e-06,-0.000565851084240605
1560,661798,7286026,-0.0,1.8073455301170647e-19,1.2082924992582594e-18,-0.0005533480626973946
1561,661898,7286026,-0.0,1.629550023518011e-19,4.1165801236558996e-19,-0.0005377530446590686
1562,661998,7286026,0.0,-7.941607437374709e-20,8.188691017580949e-19,-0.0005193438543573658
1563,662098,7286026,0.0,-2.2976030411927327e-20,2.185345003916095e-19,-0.0005018195311443895
1564,662198,7286026,-0.0,7.747345316779165e-21,7.000727309056792e-19,-0.000487649244059106
1565,662298,7286026,0.0,-6.246568246349959e-20,4.396100996249819e-19,-0.0004769523403814547
1566,662398,7286026,-0.0,2.5896877293827893e-19,7.682588831596504e-19,-0.0004681084906480096
1567,662498,7286026,0.0,2.005545584517971e-19,5.082197683525802e-20,-0.0004595551246666859
1568,662598,7286026,0.0,-8.601476768725818e-20,3.322486735604993e-19,-0.00045052900309997966
1569,662698,7286026,0.0,6.771297147144923e-20,6.945670167485263e-20,-0.0004414306106379268
1570,662798,7286026,-0.0,1.607294507696113e-19,2.6893296075324036e-19,-0.0004329849848086624
1571,662898,7286026,0.0,1.5149720772723707e-19,4.489274620447792e-19,-0.00042564817659613245
1572,662998,7286026,0.0,1.935040387721287e-19,4.857733952503412e-19,-0.0004192280416966821
1573,663098,7286026,-0.0,2.504343992252695e-19,2.1048768739269363e-19,-0.00041311269084242183
1574,663198,7286026,0.0,-3.96919021031102e-20,4.027641664194198e-19,-0.0004068417015409185
1575,663298,7286026,-0.0,4.3576703632069634e-20,4.510450444129149e-19,-0.00040032343057804437
1576,663398,7286026,-0.0,-1.7192564054799766e-21,3.163668057994812e-19,-0.0003939250868337226
1577,663498,7286026,0.0,3.110931212827934e-19,1.4907779871675686e-19,-0.0003879874723471195
1578,663598,7286026,-0.0,2.1659849719253415e-19,3.083199928005653e-19,-0.00038261965027503977
1579,663698,7286026,0.0,9.665027013356605e-21,9.486769009248164e-20,-0.0003775701650318669
1580,663798,7286026,-0.0,1.3504870596591855e-20,3.8455295805345235e-19,-0.0003724737743621883
1581,663898,7286026,0.0,2.188974504427121e-19,1.6305384234645282e-19,-0.00036717566791745466
1582,663998,7286026,0.0,3.722065963907742e-19,9.78746570552344e-19,-0.00036176417090832204
1583,664098,7286026,0.0,1.6567735196192182e-19,3.494010907423989e-19,-0.0003565442367371749
1584,664198,7286026,-0.0,2.9288834476003964e-20,5.446421850845151e-19,-0.00035166049667768347
1585,664298,7286026,-0.0,1.3493816806802107e-19,1.1434944787933055e-20,-0.000347058344605056
1586,652198,7286126,0.0,-6.86585319314657e-20,-1.3247595295057257e-18,-0.0003483879393891569
1587,652298,7286126,0.0,6.31666141520492e-20,-1.1468826105823227e-18,-0.0003431256300012715
1588,652398,7286126,0.0,3.4911750149617954e-19,-6.608974570951678e-19,-0.0003376406928093487
1589,652498,7286126,-0.0,-8.953575375686225e-21,-6.615327318056086e-19,-0.00033216785205105045
1590,652598,7286126,-0.0,1.8540689791654515e-19,-8.228925082575528e-19,-0.0003269501937647148
1591,652698,7286126,0.0,2.281634195209578e-19,-1.0054281083908545e-18,-0.00032185310993747946
1592,652798,7286126,0.0,2.2600271496026297e-19,-4.353749348887104e-19,-0.0003168876818452969
1593,652898,7286126,0.0,3.25278824553462e-19,-3.7269449679189215e-19,-0.00031162139820050874
1594,652998,7286126,-0.0,2.282433646457487e-19,-4.489274620447792e-19,-0.00030619448081626845
1595,653098,7286126,0.0,-5.2322071090625183e-20,-9.037841547203385e-19,-0.000300644120204949
1596,653198,7286126,0.0,2.2997438269066623e-20,-6.369687763352339e-19,-0.0002952035501430708
1597,653298,7286126,0.0,1.9808490138481148e-19,-5.065257024580716e-19,-0.00028999771517422513
1598,653398,7286126,0.0,2.2124880499685666e-19,-5.463362509790237e-19,-0.0002846629143487643
1599,653498,7286126,0.0,1.3205489518408457e-19,-5.10337350720716e-19,-0.00027915535985731854
1600,653598,7286126,0.0,1.2736908888175724e-19,-4.1165801236558996e-19,-0.00027313560260684483
1601,653698,7286126,0.0,1.1055876532240992e-19,-5.361718556119721e-19,-0.00026700371165587196
1602,653798,7286126,-0.0,1.47885147534909e-20,1.3891340334970526e-19,-0.0002609735322087562
1603,653898,7286126,-0.0,-1.958011851562346e-19,9.529120656610879e-20,-0.0002551717347616128
1604,653998,7286126,-0.0,-1.4769950004759988e-19,7.623296525288703e-21,-0.0002494229064281011
1605,654098,7286126,0.0,-3.6772813536485664e-20,-1.8338263308055602e-19,-0.00024294686979049374
1606,654198,7286126,0.0,-2.651597291352116e-20,-1.0842021724855044e-19,-0.00023571677107608798
1607,654298,7286126,0.0,1.5449068736486072e-20,-4.044582323139284e-19,-0.00022779017427352366
1608,654398,7286126,0.0,-2.931954379154835e-19,-2.31239994600424e-19,-0.00022035494096683274
1609,654498,7286126,0.0,-6.637685828905891e-20,1.5754812818929986e-19,-0.00021405492357564888
1610,654598,7286126,0.0,-9.618660533576401e-20,-1.8168856718604742e-19,-0.0002084246006141072
1611,654698,7286126,0.0,7.401480907666525e-20,-2.896852679609707e-19,-0.00020161789488014708
1612,654798,7286126,0.0,-7.430002262078284e-20,-7.157428404298838e-20,-0.000190756114002326
1613,654898,7286126,0.0,-4.246008649424782e-22,1.5053598007419703e-06,-0.0001766692352641895
1614,654998,7286126,-0.0,1.7800392166667622e-21,-3.619156212066647e-06,-0.0001660852408479878
1615,655098,7286126,-0.0,-1.5815607061144043e-19,3.127846332288991e-05,-0.00018395758682216264
1616,655198,7286126,0.0,-4.1705125562015297e-20,0.00017540263254860598,-0.00025736004976134456
1617,655298,7286126,0.0,-2.4489763590119455e-19,0.00018346273753147105,-0.000359749318595931
1618,655398,7286126,-0.0,-3.119207340262971e-19,0.0002878513134166332,-0.0004520478159565718
1619,655498,7286126,-0.0,-1.8885623408625758e-19,0.00036217320322367316,-0.0005442235647688396
1620,655598,7286126,0.0,-3.550385676402606e-19,0.0004918203375810782,-0.0006385079459290423
1621,655698,7286126,-0.0,-3.6221827632237127e-19,0.0005120222821665718,-0.0007325891653483475
1622,655798,7286126,-0.0,-3.057606910274987e-19,0.0005831137078022438,-0.0008339043559101467
1623,655898,7286126,0.0,-5.471951011012348e-19,0.000608231105352254,-0.0009454355137216509
1624,655998,7286126,-0.0,-3.8962564225407e-19,0.000743603849378359,-0.0010547405319494523
1625,656098,7286126,-0.0,-4.489028415370391e-19,0.0008256360961896019,-0.00115827954683532
1626,656198,7286126,0.0,-3.785212742929598e-19,0.0008556358453094453,-0.0012287558990140062
1627,656298,7286126,-0.0,-4.632612839546663e-19,0.0008526360625916653,-0.0012504549100893533
1628,656398,7286126,0.0,-1.0413577414525003e-19,0.0008573176569574071,-0.0012564689676695612
1629,656498,7286126,0.0,-4.564654230356056e-19,0.0008485808839109759,-0.0012628111390336778
1630,656598,7286126,-0.0,-3.756509470693893e-19,0.0008583354639718494,-0.001272073425528057
1631,656698,7286126,0.0,-2.077816557726093e-19,0.0008639762145556376,-0.001281948997118536
1632,656798,7286126,-0.0,-1.902107533740824e-19,0.0008598408237725907,-0.0012901454729707781
1633,656898,7286126,-0.0,-1.2418486531053975e-19,0.0008442883445358548,-0.001291174165629924
1634,656998,7286126,-0.0,-2.487150770515963e-19,0.0008596549933958366,-0.0012855907373506689
1635,657098,7286126,0.0,-8.820310636557058e-20,0.0008460325099135882,-0.0012740045984856632
1636,657198,7286126,0.0,-3.468090909122646e-19,0.0008516134497096538,-0.001272281102941064
1637,657298,7286126,-0.0,-2.614736625907488e-19,0.0008642632847957511,-0.0013119685220195968
1638,657398,7286126,-0.0,-1.6548656468468303e-19,0.0010656387651512725,-0.001409263865312088
1639,657498,7286126,0.0,-1.5380661323478642e-19,0.0010594243894856,-0.0015202283573901862
1640,657598,7286126,0.0,-4.0161024114265675e-21,0.0011429177285087455,-0.0016288181401164874
1641,657698,7286126,0.0,-1.7499104509936972e-19,0.001385876887416388,-0.001736417106305654
1642,657798,7286126,-0.0,-1.7454103855845223e-19,0.0018042973975345735,-0.0018428568520280422
1643,657898,7286126,0.0,-2.0144595461556553e-19,0.0018694662109318494,-0.0019633476714266984
1644,657998,7286126,-0.0,-2.104203646415786e-20,0.0018069303165234732,-0.0021405830205268985
1645,658098,7286126,0.0,-7.286351996823605e-20,0.0024009811770044653,-0.002454371293242935
1646,658198,7286126,-0.0,1.8232021192088183e-19,0.0029418789721207613,-0.0030521384679368514
1647,658298,7286126,0.0,-1.22785868071413e-19,0.0048704224590418056,-0.0040184532595124575
1648,658398,7286126,-0.0,-3.0633789201568833e-19,0.003275284070618303,-0.0032875989594017547
1649,658498,7286126,-0.0,-1.6759846887821963e-20,0.00308698203870063,-0.0028342732884069216
1650,658598,7286126,0.0,3.24097690407672e-22,0.0024975720597901234,-0.0026360766159968744
1651,658698,7286126,0.0,1.5513889557778938e-20,0.0020449622441064646,-0.002581425122873031
1652,658798,7286126,0.0,1.3706829374393713e-19,0.0017082789960941658,-0.0025388694250975553
1653,658898,7286126,0.0,8.512301445089794e-20,0.0015524410933352682,-0.0024718668806395752
1654,658998,7286126,-0.0,-3.2810902802895837e-20,0.0014074716575919004,-0.0023785013915665156
1655,659098,7286126,0.0,-2.4441503050332183e-19,0.0012119774733423184,-0.002257036688807986
1656,659198,7286126,0.0,-7.789481586020605e-20,0.0011056968269120963,-0.0021234529402733146
1657,659298,7286126,-0.0,8.358596789828e-20,0.0010155262928228982,-0.001992075499694152
1658,659398,7286126,-0.0,-1.6886529824181466e-19,0.0008611749230989232,-0.0018848521101683831
1659,659498,7286126,0.0,-3.626461102305527e-20,0.0008489321761715187,-0.0018383732855500616
1660,659598,7286126,0.0,-1.7931700899763396e-19,0.0008630640258155918,-0.0018301615033400886
1661,659698,7286126,-0.0,-7.52034063118274e-20,0.0008556412416593972,-0.0018204236166546688
